,experiment,dim,num_of_samples,type,prox_pt_time,sgd_time
1136,7,600,1500,L2-LS,0.7745916100000159,0.01323967000007542
1137,7,600,1500,L1-LS,1.2809261029999561,0.014061535999871921
1138,7,600,1500,L2-LogReg,2.381350067999847,0.013738305000060791
1139,7,600,1500,L2-LogReg,1.5233614430001126,0.014800842000113335
1140,7,600,2000,L2-LS,1.0181484610000098,0.02284771900008309
1141,7,600,2000,L1-LS,1.7207642530001976,0.01735136299998885
1142,7,600,2000,L2-LogReg,3.145708800999955,0.018501135999940743
1143,7,600,2000,L2-LogReg,2.038996076000103,0.018070140999952855
1144,7,600,2500,L2-LS,1.253254226000081,0.021865468999976656
1145,7,600,2500,L1-LS,2.145346195000002,0.021885121999957846
1146,7,600,2500,L2-LogReg,3.981902264999917,0.023821596000061618
1147,7,600,2500,L2-LogReg,2.5667282720000912,0.02259372399998938
1148,7,600,3000,L2-LS,1.4974523340001724,0.026772955000069487
1149,7,600,3000,L1-LS,2.5696422810001422,0.026093118000062532
1150,7,600,3000,L2-LogReg,4.823684933000095,0.02768350999986069
1151,7,600,3000,L2-LogReg,3.134392772999945,0.026949019000085173
1152,8,100,500,L2-LS,0.24709577399994487,0.004355273000101079
1153,8,100,500,L1-LS,0.4164931370000886,0.004376369000056002
1154,8,100,500,L2-LogReg,0.38826506100008373,0.0047441799999887735
1155,8,100,500,L2-LogReg,0.5250118349999866,0.004890695000085543
1156,8,100,1000,L2-LS,0.514380969000058,0.0088533399998596
1157,8,100,1000,L1-LS,0.8352567439999348,0.008506396000029781
1158,8,100,1000,L2-LogReg,0.8603731299999708,0.009397588999945583
1159,8,100,1000,L2-LogReg,1.0642409960000805,0.00894015600010789
1160,8,100,1500,L2-LS,0.7452135170001384,0.013584424000100626
1161,8,100,1500,L1-LS,1.2587155049998273,0.012198507999983121
1162,8,100,1500,L2-LogReg,1.7990800269999454,0.01361785900007817
1163,8,100,1500,L2-LogReg,1.6029766379999728,0.013698965000003227
1164,8,100,2000,L2-LS,0.9902566060000026,0.016748194000001604
1165,8,100,2000,L1-LS,1.6764809410001362,0.016650908999963576
1166,8,100,2000,L2-LogReg,2.3035363569999845,0.017936463999831176
1167,8,100,2000,L2-LogReg,2.134429154000145,0.01733175799995479
1168,8,100,2500,L2-LS,1.3685958270000356,0.02118210799994813
1169,8,100,2500,L1-LS,2.1478679450001437,0.020335565000095812
1170,8,100,2500,L2-LogReg,3.5685465520000434,0.02209313799994561
1171,8,100,2500,L2-LogReg,2.064681167999879,0.021643872000140618
1172,8,100,3000,L2-LS,1.4873541300000852,0.025514782999835006
1173,8,100,3000,L1-LS,2.6550891720003165,0.026357124999776715
1174,8,100,3000,L2-LogReg,3.2680764189999536,0.02716389600027469
1175,8,100,3000,L2-LogReg,3.1731642589998046,0.025649893000263546
1176,8,200,500,L2-LS,0.2516044690000854,0.004452601999673789
1177,8,200,500,L1-LS,0.4100716010002543,0.0044732599999406375
1178,8,200,500,L2-LogReg,0.6967001130001336,0.004749718999846664
1179,8,200,500,L2-LogReg,0.5191670139997768,0.0045624310000675905
1180,8,200,1000,L2-LS,0.49177506799969706,0.008383941999909439
1181,8,200,1000,L1-LS,0.8223299399996904,0.008865784999670723
1182,8,200,1000,L2-LogReg,1.4245707509999193,0.008959970999967481
1183,8,200,1000,L2-LogReg,1.061445367000033,0.008749884000280872
1184,8,200,1500,L2-LS,0.740737136000007,0.012494478000007803
1185,8,200,1500,L1-LS,1.2505582929998127,0.01231381900015549
1186,8,200,1500,L2-LogReg,2.167122613999709,0.014316350000171951
1187,8,200,1500,L2-LogReg,1.6074688789999527,0.013062333000107174
1188,8,200,2000,L2-LS,1.0027426100000412,0.017402624000169453
1189,8,200,2000,L1-LS,1.6721258870002202,0.016292229000100633
1190,8,200,2000,L2-LogReg,3.0084547649998967,0.01758981800003312
1191,8,200,2000,L2-LogReg,1.6056125539998902,0.017315614000381174
1192,8,200,2500,L2-LS,1.275243452000268,0.021793875000184926
1193,8,200,2500,L1-LS,2.1171927810000852,0.020642183999825647
1194,8,200,2500,L2-LogReg,3.7490935699997863,0.024535148999802914
1195,8,200,2500,L2-LogReg,2.7006833939999524,0.02196811500016338
1196,8,200,3000,L2-LS,1.513387431999945,0.026011444000232586
1197,8,200,3000,L1-LS,2.5648928810001053,0.024963492000097176
1198,8,200,3000,L2-LogReg,4.55176846500035,0.026889960000062274
1199,8,200,3000,L2-LogReg,3.15824796600009,0.026540500999999495
1200,8,300,500,L2-LS,0.2539900009996927,0.004736554999908549
1201,8,300,500,L1-LS,0.40231605999997555,0.004961184999956458
1202,8,300,500,L2-LogReg,0.7261135730000206,0.004710028000317834
1203,8,300,500,L2-LogReg,0.49667902400005914,0.004752371999984462
1204,8,300,1000,L2-LS,0.5068904159998056,0.009616755000024568
1205,8,300,1000,L1-LS,0.8375205550000828,0.0090512739998303
1206,8,300,1000,L2-LogReg,1.4693465350001134,0.009481863000019075
1207,8,300,1000,L2-LogReg,1.0267462910001086,0.009628939999856811
1208,8,300,1500,L2-LS,0.7505255949999992,0.013088649999644986
1209,8,300,1500,L1-LS,1.2157505000000128,0.012883857999895554
1210,8,300,1500,L2-LogReg,2.1959207849999984,0.0140569290001622
1211,8,300,1500,L2-LogReg,1.497970580999663,0.013606112000161374
