,experiment,algorithm,step size,loss
1097,16,SGD,8.619535664753032,0.020758394544188558
1098,16,proximal point,10.77105056036769,0.02225749016573391
1099,16,SGD,10.77105056036769,0.02064193207429198
1100,16,proximal point,13.459603241553642,0.022256050790524656
1101,16,SGD,13.459603241553642,0.020578416766042936
1102,16,proximal point,16.81924324880869,0.022242270930715395
1103,16,SGD,16.81924324880869,0.020557787659339372
1104,16,proximal point,21.017480113324872,0.022078778744915473
1105,16,SGD,21.017480113324872,0.020589883765927516
1106,16,proximal point,26.26363527653333,0.02161650298296189
1107,16,SGD,26.26363527653333,0.020671393199234445
1108,16,proximal point,32.81927872511474,0.021253424765132246
1109,16,SGD,32.81927872511474,0.021327945682151038
1110,16,proximal point,41.011270705513,0.0210152089695423
1111,16,SGD,41.011270705513,2.8119066593243565
1112,16,proximal point,51.248058769609315,0.020863509744431026
1113,16,SGD,51.248058769609315,9.129340308523506e+18
1114,16,proximal point,64.04004271197276,0.020748374296431272
1115,16,SGD,64.04004271197276,inf
1116,16,proximal point,80.02502278161052,0.020666811372824303
1117,16,SGD,80.02502278161052,
1118,16,proximal point,100.0,0.020616998078200305
1119,16,SGD,100.0,
1120,16,proximal point,114.37171936035156,0.020576408411038277
1121,16,SGD,114.37171936035156,
1122,17,proximal point,0.1,0.022257799800413203
1123,17,SGD,0.1,0.022257801094430398
1124,17,proximal point,0.1249609141291987,0.022257800906590738
1125,17,SGD,0.1249609141291987,0.02225779710050847
1126,17,proximal point,0.15615230060004973,0.022257800904160574
1127,17,SGD,0.15615230060004973,0.02225779708752525
1128,17,proximal point,0.19512934226359632,0.022257800901070733
1129,17,SGD,0.19512934226359632,0.022257797059741825
1130,17,proximal point,0.24383540982688284,0.022257800897127283
1131,17,SGD,0.24383540982688284,0.02225779701672054
1132,17,proximal point,0.30469895709035083,0.022257800892073
1133,17,SGD,0.30469895709035083,0.02225779695027195
1134,17,proximal point,0.3807546021222372,0.022257800885547425
1135,17,SGD,0.3807546021222372,0.022257796857287758
1136,17,proximal point,0.475794431400941,0.022257800877051172
1137,17,SGD,0.475794431400941,0.02225779668348805
1138,17,proximal point,0.5945570708544391,0.022257800865878637
1139,17,SGD,0.5945570708544391,0.02225779639620996
1140,17,proximal point,0.7429639507594948,0.02225780085098789
1141,17,SGD,0.7429639507594948,0.022257795923415688
1142,17,proximal point,0.9284145445194745,0.022257800830817246
1143,17,SGD,0.9284145445194745,0.02225779504112288
1144,17,proximal point,1.1601553017399715,0.022257800802914837
1145,17,SGD,1.1601553017399715,0.022257793368272178
1146,17,proximal point,1.4497406703726314,0.022257800763278483
1147,17,SGD,1.4497406703726314,0.022257789597703415
1148,17,proximal point,1.8116091942004142,0.022257800705066506
1149,17,SGD,1.8116091942004142,0.02225777927911131
1150,17,proximal point,2.2638034095214477,0.02225780061583148
1151,17,SGD,2.2638034095214477,0.022257738912345122
1152,17,proximal point,2.8288694346259695,0.022257800246986734
1153,17,SGD,2.8288694346259695,0.022257763862748654
1154,17,proximal point,3.5349811050301057,0.02225779921741159
1155,17,SGD,3.5349811050301057,0.0222573792170655
1156,17,proximal point,4.417344703140069,0.022257792255118983
1157,17,SGD,4.417344703140069,0.022159665804061295
1158,17,proximal point,5.5199543212815705,0.022257775077032926
1159,17,SGD,5.5199543212815705,0.022217452811112162
1160,17,proximal point,6.8977853793876545,0.022257740364459277
1161,17,SGD,6.8977853793876545,0.021544776268221176
1162,17,proximal point,8.619535664753032,0.022257621099739788
1163,17,SGD,8.619535664753032,0.020891775570088065
1164,17,proximal point,10.77105056036769,0.022257078633149706
1165,17,SGD,10.77105056036769,0.020681242016737086
1166,17,proximal point,13.459603241553642,0.022253559725986968
1167,17,SGD,13.459603241553642,0.020596729094567126
1168,17,proximal point,16.81924324880869,0.02221945177049489
1169,17,SGD,16.81924324880869,0.02055350998878712
1170,17,proximal point,21.017480113324872,0.021937732105677787
1171,17,SGD,21.017480113324872,0.020572908245207508
1172,17,proximal point,26.26363527653333,0.021474235264511678
1173,17,SGD,26.26363527653333,0.020670612263111253
1174,17,proximal point,32.81927872511474,0.021165525462780804
1175,17,SGD,32.81927872511474,0.02131183705101212
1176,17,proximal point,41.011270705513,0.020952025981488927
1177,17,SGD,41.011270705513,0.40590559422190053
1178,17,proximal point,51.248058769609315,0.020821783816343715
1179,17,SGD,51.248058769609315,3.6413995907227226e+17
1180,17,proximal point,64.04004271197276,0.020719377966033597
1181,17,SGD,64.04004271197276,inf
1182,17,proximal point,80.02502278161052,0.02065560716039158
1183,17,SGD,80.02502278161052,
1184,17,proximal point,100.0,0.02060872597151973
1185,17,SGD,100.0,
1186,17,proximal point,114.37171936035156,0.020576944434286464
1187,17,SGD,114.37171936035156,
1188,18,proximal point,0.1,0.02225780086555444
1189,18,SGD,0.1,0.0222578007886048
1190,18,proximal point,0.1249609141291987,0.0222578001060799
1191,18,SGD,0.1249609141291987,0.022257800043701537
1192,18,proximal point,0.15615230060004973,0.02225780009268382
1193,18,SGD,0.15615230060004973,0.02225780003892687
1194,18,proximal point,0.19512934226359632,0.022257800075628574
1195,18,SGD,0.19512934226359632,0.02225780003070504
1196,18,proximal point,0.24383540982688284,0.022257800053799376
1197,18,SGD,0.24383540982688284,0.022257800017181945
1198,18,proximal point,0.30469895709035083,0.02225780002569279
1199,18,SGD,0.30469895709035083,0.02225779999820643
1200,18,proximal point,0.3807546021222372,0.022257799989238502
1201,18,SGD,0.3807546021222372,0.022257799978174626
1202,18,proximal point,0.475794431400941,0.022257799941507332
1203,18,SGD,0.475794431400941,0.022257799929605426
1204,18,proximal point,0.5945570708544391,0.022257799878247962
1205,18,SGD,0.5945570708544391,0.02225779985591671
1206,18,proximal point,0.7429639507594948,0.02225779979316564
1207,18,SGD,0.7429639507594948,0.022257799725406584
1208,18,proximal point,0.9284145445194745,0.02225779967653005
1209,18,SGD,0.9284145445194745,0.022257799502267882
1210,18,proximal point,1.1601553017399715,0.022257799512817842
1211,18,SGD,1.1601553017399715,0.022257799078236714
1212,18,proximal point,1.4497406703726314,0.022257799275963053
1213,18,SGD,1.4497406703726314,0.022257798124814508
1214,18,proximal point,1.8116091942004142,0.022257798919945226
1215,18,SGD,1.8116091942004142,0.022257795563464425
1216,18,proximal point,2.2638034095214477,0.022257798358202956
1217,18,SGD,2.2638034095214477,0.022257785691342725
1218,18,proximal point,2.8288694346259695,0.022257800234386373
1219,18,SGD,2.8288694346259695,0.022257685005492384
1220,18,proximal point,3.5349811050301057,0.02225779489635676
1221,18,SGD,3.5349811050301057,0.022257124048325385
1222,18,proximal point,4.417344703140069,0.022257800708647132
1223,18,SGD,4.417344703140069,0.02224975378972249
1224,18,proximal point,5.5199543212815705,0.022257798350230566
1225,18,SGD,5.5199543212815705,0.02142604251916
1226,18,proximal point,6.8977853793876545,0.02225779507393821
1227,18,SGD,6.8977853793876545,0.020947922200860194
1228,18,proximal point,8.619535664753032,0.022257784331258947
1229,18,SGD,8.619535664753032,0.02073577403946001
1230,18,proximal point,10.77105056036769,0.02225773793257924
1231,18,SGD,10.77105056036769,0.020629468750751404
1232,18,proximal point,13.459603241553642,0.022257451611634886
1233,18,SGD,13.459603241553642,0.020573650346224895
1234,18,proximal point,16.81924324880869,0.022254659721406857
1235,18,SGD,16.81924324880869,0.020554692048259313
1236,18,proximal point,21.017480113324872,0.02220963202277296
1237,18,SGD,21.017480113324872,0.020575238595349946
1238,18,proximal point,26.26363527653333,0.02183444302077893
1239,18,SGD,26.26363527653333,0.02068421823265962
1240,18,proximal point,32.81927872511474,0.021391139830144585
1241,18,SGD,32.81927872511474,0.021199882770660407
1242,18,proximal point,41.011270705513,0.021106662739915884
1243,18,SGD,41.011270705513,2.590123718210569
1244,18,proximal point,51.248058769609315,0.02091352915161871
1245,18,SGD,51.248058769609315,7.817739564697989e+18
1246,18,proximal point,64.04004271197276,0.020785997760883974
1247,18,SGD,64.04004271197276,inf
1248,18,proximal point,80.02502278161052,0.02068395842369102
1249,18,SGD,80.02502278161052,
1250,18,proximal point,100.0,0.0206223043163192
1251,18,SGD,100.0,
1252,18,proximal point,114.37171936035156,0.02057891785198222
1253,18,SGD,114.37171936035156,
1254,19,proximal point,0.1,0.02225779732906593
1255,19,SGD,0.1,0.022257800630459314
1256,19,proximal point,0.1249609141291987,0.02225780012342699
1257,19,SGD,0.1249609141291987,0.022257800566335938
1258,19,proximal point,0.15615230060004973,0.02225780010838666
1259,19,SGD,0.15615230060004973,0.022257800565842627
1260,19,proximal point,0.19512934226359632,0.02225780008919985
1261,19,SGD,0.19512934226359632,0.022257800562623744
1262,19,proximal point,0.24383540982688284,0.022257800064617236
1263,19,SGD,0.24383540982688284,0.022257800557816516
1264,19,proximal point,0.30469895709035083,0.022257800032944225
1265,19,SGD,0.30469895709035083,0.022257800550874528
1266,19,proximal point,0.3807546021222372,0.02225779999177614
1267,19,SGD,0.3807546021222372,0.02225780053758772
1268,19,proximal point,0.475794431400941,0.02225779993775094
1269,19,SGD,0.475794431400941,0.022257800517787654
1270,19,proximal point,0.5945570708544391,0.02225779986596483
1271,19,SGD,0.5945570708544391,0.02225780048107463
1272,19,proximal point,0.7429639507594948,0.022257799769076797
1273,19,SGD,0.7429639507594948,0.022257800409282026
1274,19,proximal point,0.9284145445194745,0.022257799635711804
1275,19,SGD,0.9284145445194745,0.022257800276877425
1276,19,proximal point,1.1601553017399715,0.022257799447503387
1277,19,SGD,1.1601553017399715,0.022257800050501646
1278,19,proximal point,1.4497406703726314,0.022257799173457903
1279,19,SGD,1.4497406703726314,0.02225779957018294
1280,19,proximal point,1.8116091942004142,0.022257798758201216
1281,19,SGD,1.8116091942004142,0.022257798232137794
1282,19,proximal point,2.2638034095214477,0.022257798096374782
1283,19,SGD,2.2638034095214477,0.022257793128017327
1284,19,proximal point,2.8288694346259695,0.0222578009029977
1285,19,SGD,2.8288694346259695,0.022257793230806965
1286,19,proximal point,3.5349811050301057,0.022257795573765986
1287,19,SGD,3.5349811050301057,0.022257797671437766
1288,19,proximal point,4.417344703140069,0.022257798311702857
1289,19,SGD,4.417344703140069,0.022257700570504493
1290,19,proximal point,5.5199543212815705,0.022257729507693225
1291,19,SGD,5.5199543212815705,0.021539887502510464
1292,19,proximal point,6.8977853793876545,0.022257636692029143
1293,19,SGD,6.8977853793876545,0.021030034540011185
1294,19,proximal point,8.619535664753032,0.022257322770035122
1295,19,SGD,8.619535664753032,0.020797227643131008
1296,19,proximal point,10.77105056036769,0.022255919137261822
1297,19,SGD,10.77105056036769,0.020667044441844338
1298,19,proximal point,13.459603241553642,0.022247063805199526
1299,19,SGD,13.459603241553642,0.020594057864317436
1300,19,proximal point,16.81924324880869,0.02216953066689713
1301,19,SGD,16.81924324880869,0.020568733999395045
1302,19,proximal point,21.017480113324872,0.0217855679255267
1303,19,SGD,21.017480113324872,0.020579809950580237
1304,19,proximal point,26.26363527653333,0.021369257367290187
1305,19,SGD,26.26363527653333,0.020655938150326257
1306,19,proximal point,32.81927872511474,0.021090280558470356
1307,19,SGD,32.81927872511474,0.021010566403444318
1308,19,proximal point,41.011270705513,0.020908746741535953
1309,19,SGD,41.011270705513,0.20222107818314544
1310,19,proximal point,51.248058769609315,0.020793229621083747
1311,19,SGD,51.248058769609315,1.3025903595113514e+17
1312,19,proximal point,64.04004271197276,0.02069643740982446
1313,19,SGD,64.04004271197276,inf
1314,19,proximal point,80.02502278161052,0.02063699642992759
1315,19,SGD,80.02502278161052,
1316,19,proximal point,100.0,0.02059557878652699
1317,19,SGD,100.0,
1318,19,proximal point,114.37171936035156,0.020577078752453706
1319,19,SGD,114.37171936035156,
1320,20,proximal point,0.1,0.022257800690999283
1321,20,SGD,0.1,0.022257801138076138
1322,20,proximal point,0.1249609141291987,0.022257800859504247
1323,20,SGD,0.1249609141291987,0.022257801070749702
1324,20,proximal point,0.15615230060004973,0.02225780085520378
1325,20,SGD,0.15615230060004973,0.022257801070848474
1326,20,proximal point,0.19512934226359632,0.0222578008497209
1327,20,SGD,0.19512934226359632,0.022257801070849383
1328,20,proximal point,0.24383540982688284,0.022257800842703512
1329,20,SGD,0.24383540982688284,0.02225780107071896
1330,20,proximal point,0.30469895709035083,0.022257800833668132
1331,20,SGD,0.30469895709035083,0.02225780107066912
1332,20,proximal point,0.3807546021222372,0.022257800821945336
1333,20,SGD,0.3807546021222372,0.022257801070033202
1334,20,proximal point,0.475794431400941,0.022257800806596808
1335,20,SGD,0.475794431400941,0.022257801069873857
1336,20,proximal point,0.5945570708544391,0.022257800786246118
1337,20,SGD,0.5945570708544391,0.022257801069543347
1338,20,proximal point,0.7429639507594948,0.022257800758867758
1339,20,SGD,0.7429639507594948,0.022257801070522693
1340,20,proximal point,0.9284145445194745,0.022257800721312393
1341,20,SGD,0.9284145445194745,0.022257801071268478
1342,20,proximal point,1.1601553017399715,0.022257800668569857
1343,20,SGD,1.1601553017399715,0.022257801069029484
1344,20,proximal point,1.4497406703726314,0.022257800592213526
1345,20,SGD,1.4497406703726314,0.022257801069911876
1346,20,proximal point,1.8116091942004142,0.022257800477318086
1347,20,SGD,1.8116091942004142,0.02225780106849925
1348,20,proximal point,2.2638034095214477,0.022257800295778556
1349,20,SGD,2.2638034095214477,0.022257801069788367
1350,20,proximal point,2.8288694346259695,0.02225780072273996
1351,20,SGD,2.8288694346259695,0.02225778450258731
1352,20,proximal point,3.5349811050301057,0.022257797686919004
1353,20,SGD,3.5349811050301057,0.022257748073847505
1354,20,proximal point,4.417344703140069,0.022257776677115253
1355,20,SGD,4.417344703140069,0.022255908336371793
1356,20,proximal point,5.5199543212815705,0.022257792483559982
1357,20,SGD,5.5199543212815705,0.021750488819976998
1358,20,proximal point,6.8977853793876545,0.022257781209537628
1359,20,SGD,6.8977853793876545,0.021104368352960954
1360,20,proximal point,8.619535664753032,0.022257742868081423
1361,20,SGD,8.619535664753032,0.02081017196618359
1362,20,proximal point,10.77105056036769,0.022257569850754125
1363,20,SGD,10.77105056036769,0.02066713458202066
1364,20,proximal point,13.459603241553642,0.02225644638645868
1365,20,SGD,13.459603241553642,0.02059016624923679
1366,20,proximal point,16.81924324880869,0.02224505000546931
1367,20,SGD,16.81924324880869,0.020566700818258687
1368,20,proximal point,21.017480113324872,0.022095254837299613
1369,20,SGD,21.017480113324872,0.02057327748850221
1370,20,proximal point,26.26363527653333,0.021621168454367925
1371,20,SGD,26.26363527653333,0.02067115566769935
1372,20,proximal point,32.81927872511474,0.021248063781784184
1373,20,SGD,32.81927872511474,0.020980879806466693
1374,20,proximal point,41.011270705513,0.02100090229519914
1375,20,SGD,41.011270705513,0.12348345694416347
1376,20,proximal point,51.248058769609315,0.0208463410557878
1377,20,SGD,51.248058769609315,2.7713848189806518e+17
1378,20,proximal point,64.04004271197276,0.020732100629342956
1379,20,SGD,64.04004271197276,inf
1380,20,proximal point,80.02502278161052,0.020656756546153118
1381,20,SGD,80.02502278161052,
1382,20,proximal point,100.0,0.02060459541111097
1383,20,SGD,100.0,
1384,20,proximal point,114.37171936035156,0.020587069745178974
1385,20,SGD,114.37171936035156,
1386,21,proximal point,0.1,0.022257797705102528
1387,21,SGD,0.1,0.022257801146929886
1388,21,proximal point,0.1249609141291987,0.02225779863152439
1389,21,SGD,0.1249609141291987,0.022257801095251488
1390,21,proximal point,0.15615230060004973,0.022257798594631516
1391,21,SGD,0.15615230060004973,0.02225780109529296
1392,21,proximal point,0.19512934226359632,0.022257798547628486
1393,21,SGD,0.19512934226359632,0.022257801095322976
1394,21,proximal point,0.24383540982688284,0.022257798487466823
1395,21,SGD,0.24383540982688284,0.022257801095059766
1396,21,proximal point,0.30469895709035083,0.022257798410001965
1397,21,SGD,0.30469895709035083,0.02225780109442494
1398,21,proximal point,0.3807546021222372,0.02225779830950101
1399,21,SGD,0.3807546021222372,0.022257801094642673
1400,21,proximal point,0.475794431400941,0.0222577981778198
1401,21,SGD,0.475794431400941,0.02225780109426978
1402,21,proximal point,0.5945570708544391,0.022257798003250617
1403,21,SGD,0.5945570708544391,0.022257801093470333
1404,21,proximal point,0.7429639507594948,0.022257797768292873
1405,21,SGD,0.7429639507594948,0.022257801090876637
1406,21,proximal point,0.9284145445194745,0.022257797445987784
1407,21,SGD,0.9284145445194745,0.0222578010879497
1408,21,proximal point,1.1601553017399715,0.022257796993073273
1409,21,SGD,1.1601553017399715,0.02225780108008603
1410,21,proximal point,1.4497406703726314,0.022257796337066385
1411,21,SGD,1.4497406703726314,0.0222578010690484
1412,21,proximal point,1.8116091942004142,0.02225779534945401
1413,21,SGD,1.8116091942004142,0.022257801037187892
1414,21,proximal point,2.2638034095214477,0.022257793787779076
1415,21,SGD,2.2638034095214477,0.02225780089924065
1416,21,proximal point,2.8288694346259695,0.022257800788306317
1417,21,SGD,2.8288694346259695,0.022257761987996855
1418,21,proximal point,3.5349811050301057,0.022257796314541743
1419,21,SGD,3.5349811050301057,0.022257615766888193
1420,21,proximal point,4.417344703140069,0.022257785929489484
1421,21,SGD,4.417344703140069,0.022136722044400085
1422,21,proximal point,5.5199543212815705,0.02225773908863533
1423,21,SGD,5.5199543212815705,0.021968149532547068
1424,21,proximal point,6.8977853793876545,0.022257660275272987
1425,21,SGD,6.8977853793876545,0.021206703620299232
1426,21,proximal point,8.619535664753032,0.02225739690765405
1427,21,SGD,8.619535664753032,0.02086399198231484
1428,21,proximal point,10.77105056036769,0.022256236783633837
1429,21,SGD,10.77105056036769,0.02068245767623157
1430,21,proximal point,13.459603241553642,0.022249015080004108
1431,21,SGD,13.459603241553642,0.02060081500095839
1432,21,proximal point,16.81924324880869,0.02218582285949281
1433,21,SGD,16.81924324880869,0.020557179927732795
1434,21,proximal point,21.017480113324872,0.02183473410701817
1435,21,SGD,21.017480113324872,0.02057344375872053
1436,21,proximal point,26.26363527653333,0.021402274626537387
1437,21,SGD,26.26363527653333,0.020659617573331342
1438,21,proximal point,32.81927872511474,0.021120954095157768
1439,21,SGD,32.81927872511474,0.020905507354198563
1440,21,proximal point,41.011270705513,0.020928141116250076
1441,21,SGD,41.011270705513,0.023050408999473804
1442,21,proximal point,51.248058769609315,0.020807185231546312
1443,21,SGD,51.248058769609315,7859864783117910.0
1444,21,proximal point,64.04004271197276,0.020705331146496378
1445,21,SGD,64.04004271197276,inf
1446,21,proximal point,80.02502278161052,0.020646497298958445
1447,21,SGD,80.02502278161052,
1448,21,proximal point,100.0,0.020603287007698964
1449,21,SGD,100.0,
1450,21,proximal point,114.37171936035156,0.02057618862452334
1451,21,SGD,114.37171936035156,
1452,22,proximal point,0.1,0.022257799759772667
1453,22,SGD,0.1,0.0222578010467083
1454,22,proximal point,0.1249609141291987,0.022257799536131297
1455,22,SGD,0.1249609141291987,0.022257799716126646
1456,22,proximal point,0.15615230060004973,0.022257799513381728
1457,22,SGD,0.15615230060004973,0.022257799712115774
1458,22,proximal point,0.19512934226359632,0.02225779948441089
1459,22,SGD,0.19512934226359632,0.022257799702161175
1460,22,proximal point,0.24383540982688284,0.02225779944731883
1461,22,SGD,0.24383540982688284,0.022257799683005213
1462,22,proximal point,0.30469895709035083,0.02225779939954286
1463,22,SGD,0.30469895709035083,0.02225779966161481
1464,22,proximal point,0.3807546021222372,0.022257799337544622
1465,22,SGD,0.3807546021222372,0.022257799629758664
1466,22,proximal point,0.475794431400941,0.022257799256310554
1467,22,SGD,0.475794431400941,0.022257799571558642
1468,22,proximal point,0.5945570708544391,0.022257799148584088
1469,22,SGD,0.5945570708544391,0.022257799479869573
1470,22,proximal point,0.7429639507594948,0.02225779900355304
1471,22,SGD,0.7429639507594948,0.022257799328015426
1472,22,proximal point,0.9284145445194745,0.022257798804531173
1473,22,SGD,0.9284145445194745,0.022257799030823117
1474,22,proximal point,1.1601553017399715,0.022257798524725477
1475,22,SGD,1.1601553017399715,0.022257798479856136
1476,22,proximal point,1.4497406703726314,0.022257798119235127
1477,22,SGD,1.4497406703726314,0.02225779726611836
1478,22,proximal point,1.8116091942004142,0.02225779750834116
1479,22,SGD,1.8116091942004142,0.022257794010620273
1480,22,proximal point,2.2638034095214477,0.022257796541689207
1481,22,SGD,2.2638034095214477,0.022257781421029722
1482,22,proximal point,2.8288694346259695,0.02225779882605843
1483,22,SGD,2.8288694346259695,0.02225752604706704
1484,22,proximal point,3.5349811050301057,0.02225779176124381
1485,22,SGD,3.5349811050301057,0.022257778401524046
1486,22,proximal point,4.417344703140069,0.022257795015156012
1487,22,SGD,4.417344703140069,0.022027250381795784
1488,22,proximal point,5.5199543212815705,0.022257773662772026
1489,22,SGD,5.5199543212815705,0.021565040244535157
1490,22,proximal point,6.8977853793876545,0.02225773731941802
1491,22,SGD,6.8977853793876545,0.021004894529697775
1492,22,proximal point,8.619535664753032,0.02225761286946005
1493,22,SGD,8.619535664753032,0.020768260288085365
1494,22,proximal point,10.77105056036769,0.022257048036658136
1495,22,SGD,10.77105056036769,0.020641693278343153
1496,22,proximal point,13.459603241553642,0.02225338499377154
1497,22,SGD,13.459603241553642,0.020571937199297827
1498,22,proximal point,16.81924324880869,0.022217812038306074
1499,22,SGD,16.81924324880869,0.020558228675776627
1500,22,proximal point,21.017480113324872,0.02193060987971157
1501,22,SGD,21.017480113324872,0.02056081965166377
1502,22,proximal point,26.26363527653333,0.021467379344454553
1503,22,SGD,26.26363527653333,0.02068172879663689
1504,22,proximal point,32.81927872511474,0.021158305805189497
1505,22,SGD,32.81927872511474,0.02114529889448022
1506,22,proximal point,41.011270705513,0.02094472070515501
1507,22,SGD,41.011270705513,1.3341384213205474
1508,22,proximal point,51.248058769609315,0.020815247223364215
1509,22,SGD,51.248058769609315,1.4606594036676362e+19
1510,22,proximal point,64.04004271197276,0.02070996678802278
1511,22,SGD,64.04004271197276,inf
1512,22,proximal point,80.02502278161052,0.020648323700251426
1513,22,SGD,80.02502278161052,
1514,22,proximal point,100.0,0.02060315105971195
1515,22,SGD,100.0,
1516,22,proximal point,114.37171936035156,0.020576096043674042
1517,22,SGD,114.37171936035156,
1518,23,proximal point,0.1,0.022257800709656942
1519,23,SGD,0.1,0.02225779987609003
1520,23,proximal point,0.1249609141291987,0.022257800524757933
1521,23,SGD,0.1249609141291987,0.022257798354258194
1522,23,proximal point,0.15615230060004973,0.022257800515308512
1523,23,SGD,0.15615230060004973,0.02225779834695313
1524,23,proximal point,0.19512934226359632,0.022257800503272817
1525,23,SGD,0.19512934226359632,0.022257798328528405
1526,23,proximal point,0.24383540982688284,0.02225780048787115
1527,23,SGD,0.24383540982688284,0.022257798302377885
1528,23,proximal point,0.30469895709035083,0.022257800468055644
1529,23,SGD,0.30469895709035083,0.022257798250872474
1530,23,proximal point,0.3807546021222372,0.022257800442352326
1531,23,SGD,0.3807546021222372,0.022257798171499782
1532,23,proximal point,0.475794431400941,0.02225780040870017
1533,23,SGD,0.475794431400941,0.022257798063990593
1534,23,proximal point,0.5945570708544391,0.022257800364118657
1535,23,SGD,0.5945570708544391,0.02225779787103256
1536,23,proximal point,0.7429639507594948,0.02225780030417921
1537,23,SGD,0.7429639507594948,0.022257797549365205
1538,23,proximal point,0.9284145445194745,0.022257800222050383
1539,23,SGD,0.9284145445194745,0.022257796958095058
1540,23,proximal point,1.1601553017399715,0.02225780010682396
1541,23,SGD,1.1601553017399715,0.02225779580857179
1542,23,proximal point,1.4497406703726314,0.022257799940246212
1543,23,SGD,1.4497406703726314,0.022257793224183114
1544,23,proximal point,1.8116091942004142,0.02225779969002665
1545,23,SGD,1.8116091942004142,0.02225778619979319
1546,23,proximal point,2.2638034095214477,0.02225779929550613
1547,23,SGD,2.2638034095214477,0.02225775859525238
1548,23,proximal point,2.8288694346259695,0.022257783583899887
1549,23,SGD,2.8288694346259695,0.02225771262686485
1550,23,proximal point,3.5349811050301057,0.02225778777914463
1551,23,SGD,3.5349811050301057,0.02225775553428557
1552,23,proximal point,4.417344703140069,0.02225779433082011
1553,23,SGD,4.417344703140069,0.022252075300562318
1554,23,proximal point,5.5199543212815705,0.02225779606420563
1555,23,SGD,5.5199543212815705,0.021320381566340075
1556,23,proximal point,6.8977853793876545,0.02225779016533085
1557,23,SGD,6.8977853793876545,0.020911690928005374
1558,23,proximal point,8.619535664753032,0.02225777109737797
1559,23,SGD,8.619535664753032,0.02071314268928254
1560,23,proximal point,10.77105056036769,0.022257689946439316
1561,23,SGD,10.77105056036769,0.02062258353019133
1562,23,proximal point,13.459603241553642,0.022257196166677026
1563,23,SGD,13.459603241553642,0.020572802464000416
1564,23,proximal point,16.81924324880869,0.02225244428146944
1565,23,SGD,16.81924324880869,0.020555967845936537
1566,23,proximal point,21.017480113324872,0.02218062228848403
1567,23,SGD,21.017480113324872,0.020576097521354676
1568,23,proximal point,26.26363527653333,0.02175570483663017
1569,23,SGD,26.26363527653333,0.02066518840560748
1570,23,proximal point,32.81927872511474,0.021338235737051802
1571,23,SGD,32.81927872511474,0.02126074691137692
1572,23,proximal point,41.011270705513,0.02106169160533338
1573,23,SGD,41.011270705513,1.9834939449971865
1574,23,proximal point,51.248058769609315,0.02087930975193719
1575,23,SGD,51.248058769609315,2.0635045540945596e+19
1576,23,proximal point,64.04004271197276,0.020753985920126703
1577,23,SGD,64.04004271197276,inf
1578,23,proximal point,80.02502278161052,0.020663769859384597
1579,23,SGD,80.02502278161052,
1580,23,proximal point,100.0,0.020608315660381748
1581,23,SGD,100.0,
1582,23,proximal point,114.37171936035156,0.02058223640228252
1583,23,SGD,114.37171936035156,
1584,24,proximal point,0.1,0.022257798223660568
1585,24,SGD,0.1,0.02225780111545173
1586,24,proximal point,0.1249609141291987,0.02225780047536657
1587,24,SGD,0.1249609141291987,0.022257801130864573
1588,24,proximal point,0.15615230060004973,0.02225780046569657
1589,24,SGD,0.15615230060004973,0.022257801130984082
1590,24,proximal point,0.19512934226359632,0.022257800453361676
1591,24,SGD,0.19512934226359632,0.022257801130713052
1592,24,proximal point,0.24383540982688284,0.022257800437558165
1593,24,SGD,0.24383540982688284,0.02225780113131932
1594,24,proximal point,0.30469895709035083,0.022257800417181024
1595,24,SGD,0.30469895709035083,0.022257801132768873
1596,24,proximal point,0.3807546021222372,0.022257800390699755
1597,24,SGD,0.3807546021222372,0.022257801132671375
1598,24,proximal point,0.475794431400941,0.02225780035593942
1599,24,SGD,0.475794431400941,0.022257801129247856
1600,24,proximal point,0.5945570708544391,0.02225780030973195
1601,24,SGD,0.5945570708544391,0.02225780113052606
1602,24,proximal point,0.7429639507594948,0.022257800247344185
1603,24,SGD,0.7429639507594948,0.02225780112941884
1604,24,proximal point,0.9284145445194745,0.022257800161428712
1605,24,SGD,0.9284145445194745,0.022257801125295556
1606,24,proximal point,1.1601553017399715,0.022257800040124964
1607,24,SGD,1.1601553017399715,0.022257801115293113
1608,24,proximal point,1.4497406703726314,0.022257799863350514
1609,24,SGD,1.4497406703726314,0.022257801082098013
1610,24,proximal point,1.8116091942004142,0.02225779959524377
1611,24,SGD,1.8116091942004142,0.02225780099244548
1612,24,proximal point,2.2638034095214477,0.02225779916744873
1613,24,SGD,2.2638034095214477,0.022257800663138913
1614,24,proximal point,2.8288694346259695,0.022257794162202686
1615,24,SGD,2.8288694346259695,0.02225775554851207
1616,24,proximal point,3.5349811050301057,0.022257796281317677
1617,24,SGD,3.5349811050301057,0.022256331769558164
1618,24,proximal point,4.417344703140069,0.022257799003756372
1619,24,SGD,4.417344703140069,0.02220103646131065
1620,24,proximal point,5.5199543212815705,0.022257750632983367
1621,24,SGD,5.5199543212815705,0.02170877742916109
1622,24,proximal point,6.8977853793876545,0.02225768748458115
1623,24,SGD,6.8977853793876545,0.021071084058790622
1624,24,proximal point,8.619535664753032,0.022257477781001293
1625,24,SGD,8.619535664753032,0.020800024769826633
1626,24,proximal point,10.77105056036769,0.02225655860879578
1627,24,SGD,10.77105056036769,0.020665862546316204
