,repetition,step size,batch size,type,algorithm,loss
4442,12,5.736152648925781,16,Least squares,proximal point,0.27709585917554796
4443,12,5.736152648925781,16,Least squares,gradient,
4444,12,5.736152648925781,32,Least squares,proximal point,0.128892739297729
4445,12,5.736152648925781,32,Least squares,gradient,
4446,12,7.880462646484375,8,Least squares,proximal point,0.5295811562798451
4447,12,7.880462646484375,8,Least squares,gradient,
4448,12,7.880462646484375,16,Least squares,proximal point,0.2715932050619274
4449,12,7.880462646484375,16,Least squares,gradient,
4450,12,7.880462646484375,32,Least squares,proximal point,0.13086202520942317
4451,12,7.880462646484375,32,Least squares,gradient,
4452,12,10.826367378234863,8,Least squares,proximal point,0.55111465976506
4453,12,10.826367378234863,8,Least squares,gradient,
4454,12,10.826367378234863,16,Least squares,proximal point,0.270237240428105
4455,12,10.826367378234863,16,Least squares,gradient,
4456,12,10.826367378234863,32,Least squares,proximal point,0.13422201045379042
4457,12,10.826367378234863,32,Least squares,gradient,
4458,12,14.873520851135254,8,Least squares,proximal point,0.532661997353821
4459,12,14.873520851135254,8,Least squares,gradient,
4460,12,14.873520851135254,16,Least squares,proximal point,0.2807215521931648
4461,12,14.873520851135254,16,Least squares,gradient,
4462,12,14.873520851135254,32,Least squares,proximal point,0.12631648962600156
4463,12,14.873520851135254,32,Least squares,gradient,
4464,12,20.433597564697266,8,Least squares,proximal point,0.5370781732437201
4465,12,20.433597564697266,8,Least squares,gradient,
4466,12,20.433597564697266,16,Least squares,proximal point,0.2840041765214875
4467,12,20.433597564697266,16,Least squares,gradient,
4468,12,20.433597564697266,32,Least squares,proximal point,0.1483127542551607
4469,12,20.433597564697266,32,Least squares,gradient,
4470,12,28.072162628173828,8,Least squares,proximal point,0.5403442535388051
4471,12,28.072162628173828,8,Least squares,gradient,
4472,12,28.072162628173828,16,Least squares,proximal point,0.2631354439329356
4473,12,28.072162628173828,16,Least squares,gradient,
4474,12,28.072162628173828,32,Least squares,proximal point,0.13158280629944055
4475,12,28.072162628173828,32,Least squares,gradient,
4476,12,38.56620407104492,8,Least squares,proximal point,0.5344708072785055
4477,12,38.56620407104492,8,Least squares,gradient,
4478,12,38.56620407104492,16,Least squares,proximal point,0.2754428706054576
4479,12,38.56620407104492,16,Least squares,gradient,
4480,12,38.56620407104492,32,Least squares,proximal point,0.1439000714611262
4481,12,38.56620407104492,32,Least squares,gradient,
4482,12,52.98316955566406,8,Least squares,proximal point,0.5588031436876859
4483,12,52.98316955566406,8,Least squares,gradient,
4484,12,52.98316955566406,16,Least squares,proximal point,0.26672769716000183
4485,12,52.98316955566406,16,Least squares,gradient,
4486,12,52.98316955566406,32,Least squares,proximal point,0.13750301995426417
4487,12,52.98316955566406,32,Least squares,gradient,
4488,12,72.78953552246094,8,Least squares,proximal point,0.5512876240534242
4489,12,72.78953552246094,8,Least squares,gradient,
4490,12,72.78953552246094,16,Least squares,proximal point,0.2697514307253063
4491,12,72.78953552246094,16,Least squares,gradient,
4492,12,72.78953552246094,32,Least squares,proximal point,0.13421252685990184
4493,12,72.78953552246094,32,Least squares,gradient,
4494,12,100.0,8,Least squares,proximal point,0.532953172873985
4495,12,100.0,8,Least squares,gradient,
4496,12,100.0,16,Least squares,proximal point,0.2809073968376033
4497,12,100.0,16,Least squares,gradient,
4498,12,100.0,32,Least squares,proximal point,0.1261480083551258
4499,12,100.0,32,Least squares,gradient,
4500,12,0.009999999776482582,8,Logistic regression,proximal point,0.07865385724902153
4501,12,0.009999999776482582,8,Logistic regression,gradient,0.08655227553248405
4502,12,0.009999999776482582,16,Logistic regression,proximal point,0.04044533059000969
4503,12,0.009999999776482582,16,Logistic regression,gradient,0.04328988516330719
4504,12,0.009999999776482582,32,Logistic regression,proximal point,0.020655089753866197
4505,12,0.009999999776482582,32,Logistic regression,gradient,0.02168427488207817
4506,12,0.013738238252699375,8,Logistic regression,proximal point,0.07623662059903145
4507,12,0.013738238252699375,8,Logistic regression,gradient,0.0864725970506668
4508,12,0.013738238252699375,16,Logistic regression,proximal point,0.0394838966190815
4509,12,0.013738238252699375,16,Logistic regression,gradient,0.0432618371784687
4510,12,0.013738238252699375,32,Logistic regression,proximal point,0.020320689076185228
4511,12,0.013738238252699375,32,Logistic regression,gradient,0.021674535942077636
4512,12,0.018873918801546097,8,Logistic regression,proximal point,0.07312110351920127
4513,12,0.018873918801546097,8,Logistic regression,gradient,0.08631991369724273
4514,12,0.018873918801546097,16,Logistic regression,proximal point,0.03830242946743965
4515,12,0.018873918801546097,16,Logistic regression,gradient,0.04320864166021347
4516,12,0.018873918801546097,32,Logistic regression,proximal point,0.019840354931354522
4517,12,0.018873918801546097,32,Logistic regression,gradient,0.021655563056468964
4518,12,0.025929437950253487,8,Logistic regression,proximal point,0.06958161120414734
4519,12,0.025929437950253487,8,Logistic regression,gradient,0.08603887755274772
4520,12,0.025929437950253487,16,Logistic regression,proximal point,0.03679624139070511
4521,12,0.025929437950253487,16,Logistic regression,gradient,0.043109416890144345
4522,12,0.025929437950253487,32,Logistic regression,proximal point,0.019289046263694765
4523,12,0.025929437950253487,32,Logistic regression,gradient,0.021621038746833802
4524,12,0.035622477531433105,8,Logistic regression,proximal point,0.06534328693449497
4525,12,0.035622477531433105,8,Logistic regression,gradient,0.08550506687164307
4526,12,0.035622477531433105,16,Logistic regression,proximal point,0.03505198501944542
4527,12,0.035622477531433105,16,Logistic regression,gradient,0.042922375065088274
4528,12,0.035622477531433105,32,Logistic regression,proximal point,0.018531372979283332
4529,12,0.035622477531433105,32,Logistic regression,gradient,0.021554065763950348
4530,12,0.04893900826573372,8,Logistic regression,proximal point,0.060893412378430364
4531,12,0.04893900826573372,8,Logistic regression,gradient,0.08453855607509612
4532,12,0.04893900826573372,16,Logistic regression,proximal point,0.03297736434042454
4533,12,0.04893900826573372,16,Logistic regression,gradient,0.04257750068902969
4534,12,0.04893900826573372,32,Logistic regression,proximal point,0.017711269426345825
4535,12,0.04893900826573372,32,Logistic regression,gradient,0.02143319180607796
4536,12,0.06723357737064362,8,Logistic regression,proximal point,0.05600151389837265
4537,12,0.06723357737064362,8,Logistic regression,gradient,0.08275880789160728
4538,12,0.06723357737064362,16,Logistic regression,proximal point,0.03076217303276062
4539,12,0.06723357737064362,16,Logistic regression,gradient,0.04194131310582161
4540,12,0.06723357737064362,32,Logistic regression,proximal point,0.016656925427913666
4541,12,0.06723357737064362,32,Logistic regression,gradient,0.021202209240198135
4542,12,0.09236708283424377,8,Logistic regression,proximal point,0.05127431217432022
4543,12,0.09236708283424377,8,Logistic regression,gradient,0.07971546245217323
4544,12,0.09236708283424377,16,Logistic regression,proximal point,0.028334781362116337
4545,12,0.09236708283424377,16,Logistic regression,gradient,0.040814896821975706
4546,12,0.09236708283424377,32,Logistic regression,proximal point,0.01560468715429306
4547,12,0.09236708283424377,32,Logistic regression,gradient,0.020797225308418273
4548,12,0.12689609825611115,8,Logistic regression,proximal point,0.04686515670195222
4549,12,0.12689609825611115,8,Logistic regression,gradient,0.07476574810147285
4550,12,0.12689609825611115,16,Logistic regression,proximal point,0.02606649661809206
4551,12,0.12689609825611115,16,Logistic regression,gradient,0.03881977161169052
4552,12,0.12689609825611115,32,Logistic regression,proximal point,0.014373984035849571
4553,12,0.12689609825611115,32,Logistic regression,gradient,0.020100894486904143
4554,12,0.1743328869342804,8,Logistic regression,proximal point,0.04223841713517904
4555,12,0.1743328869342804,8,Logistic regression,gradient,0.06738475447297096
4556,12,0.1743328869342804,16,Logistic regression,proximal point,0.02356151257455349
4557,12,0.1743328869342804,16,Logistic regression,gradient,0.03591739858388901
4558,12,0.1743328869342804,32,Logistic regression,proximal point,0.013227692785859108
4559,12,0.1743328869342804,32,Logistic regression,gradient,0.01892390543818474
4560,12,0.2395026683807373,8,Logistic regression,proximal point,0.03788338186368346
4561,12,0.2395026683807373,8,Logistic regression,gradient,0.058059742152690885
4562,12,0.2395026683807373,16,Logistic regression,proximal point,0.021340930098295213
4563,12,0.2395026683807373,16,Logistic regression,gradient,0.03172282966971397
4564,12,0.2395026683807373,32,Logistic regression,proximal point,0.011958178862929344
4565,12,0.2395026683807373,32,Logistic regression,gradient,0.01709116144776344
4566,12,0.3290344476699829,8,Logistic regression,proximal point,0.034272005165740846
4567,12,0.3290344476699829,8,Logistic regression,gradient,0.04827513040751219
4568,12,0.3290344476699829,16,Logistic regression,proximal point,0.01919421683102846
4569,12,0.3290344476699829,16,Logistic regression,gradient,0.0268650975048542
4570,12,0.3290344476699829,32,Logistic regression,proximal point,0.010886321848630906
4571,12,0.3290344476699829,32,Logistic regression,gradient,0.014858486798405648
4572,12,0.4520353674888611,8,Logistic regression,proximal point,0.031105799547582864
4573,12,0.4520353674888611,8,Logistic regression,gradient,0.038797892484813926
4574,12,0.4520353674888611,16,Logistic regression,proximal point,0.017448744010552766
4575,12,0.4520353674888611,16,Logistic regression,gradient,0.021980723865330218
4576,12,0.4520353674888611,32,Logistic regression,proximal point,0.009834110067784787
4577,12,0.4520353674888611,32,Logistic regression,gradient,0.012463040032982826
4578,12,0.6210169196128845,8,Logistic regression,proximal point,0.028054245221428572
4579,12,0.6210169196128845,8,Logistic regression,gradient,0.030852475570887328
4580,12,0.6210169196128845,16,Logistic regression,proximal point,0.01571603421717882
4581,12,0.6210169196128845,16,Logistic regression,gradient,0.017653659146279095
4582,12,0.6210169196128845,32,Logistic regression,proximal point,0.008865426926314831
4583,12,0.6210169196128845,32,Logistic regression,gradient,0.010065601235628129
4584,12,0.8531678318977356,8,Logistic regression,proximal point,0.025458375149033964
4585,12,0.8531678318977356,8,Logistic regression,gradient,0.024618230464495718
4586,12,0.8531678318977356,16,Logistic regression,proximal point,0.014247375878691673
4587,12,0.8531678318977356,16,Logistic regression,gradient,0.014071953277289868
4588,12,0.8531678318977356,32,Logistic regression,proximal point,0.008045316430926323
4589,12,0.8531678318977356,32,Logistic regression,gradient,0.00805801031589508
4590,12,1.1721023321151733,8,Logistic regression,proximal point,0.02347165094576776
4591,12,1.1721023321151733,8,Logistic regression,gradient,0.020142636030609718
4592,12,1.1721023321151733,16,Logistic regression,proximal point,0.01295343458838761
4593,12,1.1721023321151733,16,Logistic regression,gradient,0.01116662086956203
4594,12,1.1721023321151733,32,Logistic regression,proximal point,0.007180997911840677
4595,12,1.1721023321151733,32,Logistic regression,gradient,0.00645655015707016
4596,12,1.6102620363235474,8,Logistic regression,proximal point,0.021856420340761542
4597,12,1.6102620363235474,8,Logistic regression,gradient,0.018781831149563367
4598,12,1.6102620363235474,16,Logistic regression,proximal point,0.011851240139454603
4599,12,1.6102620363235474,16,Logistic regression,gradient,0.009007117356918752
4600,12,1.6102620363235474,32,Logistic regression,proximal point,0.006562849244475364
4601,12,1.6102620363235474,32,Logistic regression,gradient,0.005189422751218081
4602,12,2.212216377258301,8,Logistic regression,proximal point,0.020103070479864253
4603,12,2.212216377258301,8,Logistic regression,gradient,0.02018103130651871
4604,12,2.212216377258301,16,Logistic regression,proximal point,0.010879763962700963
4605,12,2.212216377258301,16,Logistic regression,gradient,0.008558281449507921
4606,12,2.212216377258301,32,Logistic regression,proximal point,0.006002165532112122
4607,12,2.212216377258301,32,Logistic regression,gradient,0.004405828707106411
4608,12,3.0391952991485596,8,Logistic regression,proximal point,0.019183843221794814
4609,12,3.0391952991485596,8,Logistic regression,gradient,0.035713338848523644
4610,12,3.0391952991485596,16,Logistic regression,proximal point,0.010146781823039054
4611,12,3.0391952991485596,16,Logistic regression,gradient,0.010533540635136887
4612,12,3.0391952991485596,32,Logistic regression,proximal point,0.005513562286645174
4613,12,3.0391952991485596,32,Logistic regression,gradient,0.004287340862303972
4614,12,4.175318717956543,8,Logistic regression,proximal point,0.01792229138482362
4615,12,4.175318717956543,8,Logistic regression,gradient,0.05974555652414482
4616,12,4.175318717956543,16,Logistic regression,proximal point,0.00948432072531432
4617,12,4.175318717956543,16,Logistic regression,gradient,0.018267598996208494
4618,12,4.175318717956543,32,Logistic regression,proximal point,0.005126313104107976
4619,12,4.175318717956543,32,Logistic regression,gradient,0.006551811430742964
4620,12,5.736152648925781,8,Logistic regression,proximal point,0.017504126778850333
4621,12,5.736152648925781,8,Logistic regression,gradient,0.1206299910479021
4622,12,5.736152648925781,16,Logistic regression,proximal point,0.008999680484086276
4623,12,5.736152648925781,16,Logistic regression,gradient,0.03401430347145369
4624,12,5.736152648925781,32,Logistic regression,proximal point,0.004770534170418977
4625,12,5.736152648925781,32,Logistic regression,gradient,0.009822729112258276
4626,12,7.880462646484375,8,Logistic regression,proximal point,0.01663543999438116
4627,12,7.880462646484375,8,Logistic regression,gradient,0.21695060074083253
4628,12,7.880462646484375,16,Logistic regression,proximal point,0.008594852169882506
4629,12,7.880462646484375,16,Logistic regression,gradient,0.0645171615296302
4630,12,7.880462646484375,32,Logistic regression,proximal point,0.004535728548653424
4631,12,7.880462646484375,32,Logistic regression,gradient,0.021441036007402367
4632,12,10.826367378234863,8,Logistic regression,proximal point,0.016626592621585588
4633,12,10.826367378234863,8,Logistic regression,gradient,0.4428171924729768
4634,12,10.826367378234863,16,Logistic regression,proximal point,0.008308090471196919
4635,12,10.826367378234863,16,Logistic regression,gradient,0.1228589989209729
4636,12,10.826367378234863,32,Logistic regression,proximal point,0.004280240428820252
4637,12,10.826367378234863,32,Logistic regression,gradient,0.03635626068774577
4638,12,14.873520851135254,8,Logistic regression,proximal point,0.016059167280598193
4639,12,14.873520851135254,8,Logistic regression,gradient,0.7892821315863137
4640,12,14.873520851135254,16,Logistic regression,proximal point,0.008115430638659745
4641,12,14.873520851135254,16,Logistic regression,gradient,0.24056019828332872
4642,12,14.873520851135254,32,Logistic regression,proximal point,0.004182487762160599
4643,12,14.873520851135254,32,Logistic regression,gradient,0.07956178305461235
4644,12,20.433597564697266,8,Logistic regression,proximal point,0.016371257601431717
4645,12,20.433597564697266,8,Logistic regression,gradient,1.5469825867155838
4646,12,20.433597564697266,16,Logistic regression,proximal point,0.00797802122363355
4647,12,20.433597564697266,16,Logistic regression,gradient,0.4348505394825718
4648,12,20.433597564697266,32,Logistic regression,proximal point,0.003995456927269697
4649,12,20.433597564697266,32,Logistic regression,gradient,0.13291344738021976
4650,12,28.072162628173828,8,Logistic regression,proximal point,0.016026197060101367
4651,12,28.072162628173828,8,Logistic regression,gradient,2.802310711097707
4652,12,28.072162628173828,16,Logistic regression,proximal point,0.007957045006053522
4653,12,28.072162628173828,16,Logistic regression,gradient,0.847495930379986
4654,12,28.072162628173828,32,Logistic regression,proximal point,0.0040213686223141846
4655,12,28.072162628173828,32,Logistic regression,gradient,0.2845006177930766
4656,12,38.56620407104492,8,Logistic regression,proximal point,0.016118397156550508
4657,12,38.56620407104492,8,Logistic regression,gradient,5.932586207614174
4658,12,38.56620407104492,16,Logistic regression,proximal point,0.0079409873747034
4659,12,38.56620407104492,16,Logistic regression,gradient,1.6379266936431303
4660,12,38.56620407104492,32,Logistic regression,proximal point,0.0039216113409027455
4661,12,38.56620407104492,32,Logistic regression,gradient,0.5224937160363577
4662,12,52.98316955566406,8,Logistic regression,proximal point,0.01643199677110788
4663,12,52.98316955566406,8,Logistic regression,gradient,10.16410312602092
4664,12,52.98316955566406,16,Logistic regression,proximal point,0.007802124411787372
4665,12,52.98316955566406,16,Logistic regression,gradient,3.0838143954478148
4666,12,52.98316955566406,32,Logistic regression,proximal point,0.004014776344690472
4667,12,52.98316955566406,32,Logistic regression,gradient,0.9283281316793477
4668,12,72.78953552246094,8,Logistic regression,proximal point,0.017269641251193343
4669,12,72.78953552246094,8,Logistic regression,gradient,19.195567043478672
4670,12,72.78953552246094,16,Logistic regression,proximal point,0.008211198297189548
4671,12,72.78953552246094,16,Logistic regression,gradient,5.853229128824889
4672,12,72.78953552246094,32,Logistic regression,proximal point,0.0039930549466051166
4673,12,72.78953552246094,32,Logistic regression,gradient,1.7346131031341618
4674,12,100.0,8,Logistic regression,proximal point,0.016773383833308522
4675,12,100.0,8,Logistic regression,gradient,36.191949657842514
4676,12,100.0,16,Logistic regression,proximal point,0.008040943873894866
4677,12,100.0,16,Logistic regression,gradient,12.080547181151296
4678,12,100.0,32,Logistic regression,proximal point,0.004125433377223089
4679,12,100.0,32,Logistic regression,gradient,4.016734177782907
4680,13,0.009999999776482582,8,Least squares,proximal point,23.309162522506714
4681,13,0.009999999776482582,8,Least squares,gradient,53.6303166519165
4682,13,0.009999999776482582,16,Least squares,proximal point,14.784598476028442
4683,13,0.009999999776482582,16,Least squares,gradient,26.895915480804444
4684,13,0.009999999776482582,32,Least squares,proximal point,8.920475100708007
4685,13,0.009999999776482582,32,Least squares,gradient,13.48260304107666
4686,13,0.013738238252699375,8,Least squares,proximal point,17.379603324127196
4687,13,0.013738238252699375,8,Least squares,gradient,53.17700502929687
4688,13,0.013738238252699375,16,Least squares,proximal point,12.078892737197876
4689,13,0.013738238252699375,16,Least squares,gradient,26.73754377937317
4690,13,0.013738238252699375,32,Least squares,proximal point,7.670520143890381
4691,13,0.013738238252699375,32,Least squares,gradient,13.448550619506836
4692,13,0.018873918801546097,8,Least squares,proximal point,13.230453395843506
4693,13,0.018873918801546097,8,Least squares,gradient,52.39933049888611
4694,13,0.018873918801546097,16,Least squares,proximal point,9.29218814315796
4695,13,0.018873918801546097,16,Least squares,gradient,26.456886102294924
4696,13,0.018873918801546097,32,Least squares,proximal point,6.259068274688721
4697,13,0.018873918801546097,32,Least squares,gradient,13.335070719909668
4698,13,0.025929437950253487,8,Least squares,proximal point,8.839289122664928
4699,13,0.025929437950253487,8,Least squares,gradient,50.88992592277527
4700,13,0.025929437950253487,16,Least squares,proximal point,6.519985065364837
4701,13,0.025929437950253487,16,Least squares,gradient,25.92290023422241
4702,13,0.025929437950253487,32,Least squares,proximal point,4.734076467514038
4703,13,0.025929437950253487,32,Least squares,gradient,13.148925619506835
4704,13,0.035622477531433105,8,Least squares,proximal point,5.8281097821235655
4705,13,0.035622477531433105,8,Least squares,gradient,48.24607375793457
4706,13,0.035622477531433105,16,Least squares,proximal point,4.5440395048141475
4707,13,0.035622477531433105,16,Least squares,gradient,24.968566619110106
4708,13,0.035622477531433105,32,Least squares,proximal point,3.551082579231262
4709,13,0.035622477531433105,32,Least squares,gradient,12.789011462402344
4710,13,0.04893900826573372,8,Least squares,proximal point,3.6629731700837613
4711,13,0.04893900826573372,8,Least squares,gradient,43.562269395828245
4712,13,0.04893900826573372,16,Least squares,proximal point,2.8261941151976586
4713,13,0.04893900826573372,16,Least squares,gradient,23.24184122619629
4714,13,0.04893900826573372,32,Least squares,proximal point,2.329574454689026
4715,13,0.04893900826573372,32,Least squares,gradient,12.167343942260743
4716,13,0.06723357737064362,8,Least squares,proximal point,2.4862319789476692
4717,13,0.06723357737064362,8,Least squares,gradient,36.258918127059935
4718,13,0.06723357737064362,16,Least squares,proximal point,1.89784487413764
4719,13,0.06723357737064362,16,Least squares,gradient,20.402834926605223
4720,13,0.06723357737064362,32,Least squares,proximal point,1.6005677321910858
4721,13,0.06723357737064362,32,Least squares,gradient,11.042734693908692
4722,13,0.09236708283424377,8,Least squares,proximal point,1.6744682860043132
4723,13,0.09236708283424377,8,Least squares,gradient,25.873324020004272
4724,13,0.09236708283424377,16,Least squares,proximal point,1.1794807999290526
4725,13,0.09236708283424377,16,Least squares,gradient,16.007479203796386
4726,13,0.09236708283424377,32,Least squares,proximal point,0.9704241161584855
4727,13,0.09236708283424377,32,Least squares,gradient,9.300466584014893
4728,13,0.12689609825611115,8,Least squares,proximal point,1.2931943165769801
4729,13,0.12689609825611115,8,Least squares,gradient,14.697677066993714
4730,13,0.12689609825611115,16,Least squares,proximal point,0.8830386057420634
4731,13,0.12689609825611115,16,Least squares,gradient,10.521659387779236
4732,13,0.12689609825611115,32,Least squares,proximal point,0.6864370133370161
4733,13,0.12689609825611115,32,Least squares,gradient,6.733142151641846
4734,13,0.1743328869342804,8,Least squares,proximal point,0.9718944662347436
4735,13,0.1743328869342804,8,Least squares,gradient,6.2264715497851375
4736,13,0.1743328869342804,16,Least squares,proximal point,0.6051690891735255
4737,13,0.1743328869342804,16,Least squares,gradient,5.25081143245697
4738,13,0.1743328869342804,32,Least squares,proximal point,0.44550564794111996
4739,13,0.1743328869342804,32,Least squares,gradient,3.962306907272339
4740,13,0.2395026683807373,8,Least squares,proximal point,0.8539369000322767
4741,13,0.2395026683807373,8,Least squares,gradient,2.2321644045695663
4742,13,0.2395026683807373,16,Least squares,proximal point,0.5277366298844106
4743,13,0.2395026683807373,16,Least squares,gradient,2.0506178327023985
4744,13,0.2395026683807373,32,Least squares,proximal point,0.3538631812176667
4745,13,0.2395026683807373,32,Least squares,gradient,1.6976443925380706
4746,13,0.3290344476699829,8,Least squares,proximal point,0.7028224278135691
4747,13,0.3290344476699829,8,Least squares,gradient,1.0153769074930692
4748,13,0.3290344476699829,16,Least squares,proximal point,0.4005616821668111
4749,13,0.3290344476699829,16,Least squares,gradient,0.7835312587074004
4750,13,0.3290344476699829,32,Least squares,proximal point,0.26062616371512415
4751,13,0.3290344476699829,32,Least squares,gradient,0.6522744522988796
4752,13,0.4520353674888611,8,Least squares,proximal point,0.6449549433291191
4753,13,0.4520353674888611,8,Least squares,gradient,1.2077532023196806
4754,13,0.4520353674888611,16,Least squares,proximal point,0.3661010455681942
4755,13,0.4520353674888611,16,Least squares,gradient,0.44053846353963017
4756,13,0.4520353674888611,32,Least squares,proximal point,0.23000666818153112
4757,13,0.4520353674888611,32,Least squares,gradient,0.29630585925672204
4758,13,0.6210169196128845,8,Least squares,proximal point,0.6296449624759145
4759,13,0.6210169196128845,8,Least squares,gradient,2.5359863221873065
4760,13,0.6210169196128845,16,Least squares,proximal point,0.318330602527922
4761,13,0.6210169196128845,16,Least squares,gradient,0.5711269503735937
4762,13,0.6210169196128845,32,Least squares,proximal point,0.2036815215812996
4763,13,0.6210169196128845,32,Least squares,gradient,0.2048608536186628
4764,13,0.8531678318977356,8,Least squares,proximal point,0.5958421484013554
4765,13,0.8531678318977356,8,Least squares,gradient,17768.372921291353
4766,13,0.8531678318977356,16,Least squares,proximal point,0.3049104684357997
4767,13,0.8531678318977356,16,Least squares,gradient,10.388698741644156
4768,13,0.8531678318977356,32,Least squares,proximal point,0.17051734671331942
4769,13,0.8531678318977356,32,Least squares,gradient,0.8588957309810444
4770,13,1.1721023321151733,8,Least squares,proximal point,0.5493051029198803
4771,13,1.1721023321151733,8,Least squares,gradient,33525537758295.77
4772,13,1.1721023321151733,16,Least squares,proximal point,0.270317784258211
4773,13,1.1721023321151733,16,Least squares,gradient,882706.4201146956
4774,13,1.1721023321151733,32,Least squares,proximal point,0.17098638232918456
4775,13,1.1721023321151733,32,Least squares,gradient,32.90899636535989
4776,13,1.6102620363235474,8,Least squares,proximal point,0.5710358255029889
4777,13,1.6102620363235474,8,Least squares,gradient,inf
4778,13,1.6102620363235474,16,Least squares,proximal point,0.307562098833546
4779,13,1.6102620363235474,16,Least squares,gradient,4.19075462858966e+22
4780,13,1.6102620363235474,32,Least squares,proximal point,0.15881883385265247
4781,13,1.6102620363235474,32,Least squares,gradient,865921394.6176994
4782,13,2.212216377258301,8,Least squares,proximal point,0.5504852766703582
4783,13,2.212216377258301,8,Least squares,gradient,
4784,13,2.212216377258301,16,Least squares,proximal point,0.28071048967489043
4785,13,2.212216377258301,16,Least squares,gradient,
4786,13,2.212216377258301,32,Least squares,proximal point,0.1749363458755426
4787,13,2.212216377258301,32,Least squares,gradient,inf
4788,13,3.0391952991485596,8,Least squares,proximal point,0.5608633118170546
4789,13,3.0391952991485596,8,Least squares,gradient,
4790,13,3.0391952991485596,16,Least squares,proximal point,0.2976614762807265
4791,13,3.0391952991485596,16,Least squares,gradient,
4792,13,3.0391952991485596,32,Least squares,proximal point,0.14800503439418972
4793,13,3.0391952991485596,32,Least squares,gradient,
4794,13,4.175318717956543,8,Least squares,proximal point,0.5452880258566234
4795,13,4.175318717956543,8,Least squares,gradient,
4796,13,4.175318717956543,16,Least squares,proximal point,0.2756205424052663
4797,13,4.175318717956543,16,Least squares,gradient,
4798,13,4.175318717956543,32,Least squares,proximal point,0.168366776596196
4799,13,4.175318717956543,32,Least squares,gradient,
4800,13,5.736152648925781,8,Least squares,proximal point,0.5572470605034149
4801,13,5.736152648925781,8,Least squares,gradient,
4802,13,5.736152648925781,16,Least squares,proximal point,0.2938380741131492
4803,13,5.736152648925781,16,Least squares,gradient,
4804,13,5.736152648925781,32,Least squares,proximal point,0.14322001860365272
4805,13,5.736152648925781,32,Least squares,gradient,
4806,13,7.880462646484375,8,Least squares,proximal point,0.5438440689657815
4807,13,7.880462646484375,8,Least squares,gradient,
4808,13,7.880462646484375,16,Least squares,proximal point,0.2738637981802225
4809,13,7.880462646484375,16,Least squares,gradient,
4810,13,7.880462646484375,32,Least squares,proximal point,0.16557953746076673
4811,13,7.880462646484375,32,Least squares,gradient,
4812,13,10.826367378234863,8,Least squares,proximal point,0.556123385575856
4813,13,10.826367378234863,8,Least squares,gradient,
4814,13,10.826367378234863,16,Least squares,proximal point,0.2925125785544049
4815,13,10.826367378234863,16,Least squares,gradient,
4816,13,10.826367378234863,32,Least squares,proximal point,0.1411854482382536
4817,13,10.826367378234863,32,Least squares,gradient,
4818,13,14.873520851135254,8,Least squares,proximal point,0.5436253001337871
4819,13,14.873520851135254,8,Least squares,gradient,
4820,13,14.873520851135254,16,Least squares,proximal point,0.2733558170377277
4821,13,14.873520851135254,16,Least squares,gradient,
4822,13,14.873520851135254,32,Least squares,proximal point,0.16449896703064443
4823,13,14.873520851135254,32,Least squares,gradient,
4824,13,20.433597564697266,8,Least squares,proximal point,0.5510960913472809
4825,13,20.433597564697266,8,Least squares,gradient,
4826,13,20.433597564697266,16,Least squares,proximal point,0.2698193766143173
4827,13,20.433597564697266,16,Least squares,gradient,
4828,13,20.433597564697266,32,Least squares,proximal point,0.13401979108620435
4829,13,20.433597564697266,32,Least squares,gradient,
4830,13,28.072162628173828,8,Least squares,proximal point,0.532753429386986
4831,13,28.072162628173828,8,Least squares,gradient,
4832,13,28.072162628173828,16,Least squares,proximal point,0.28073050872962924
4833,13,28.072162628173828,16,Least squares,gradient,
4834,13,28.072162628173828,32,Least squares,proximal point,0.12606460553146898
4835,13,28.072162628173828,32,Least squares,gradient,
4836,13,38.56620407104492,8,Least squares,proximal point,0.5558238397977315
4837,13,38.56620407104492,8,Least squares,gradient,
4838,13,38.56620407104492,16,Least squares,proximal point,0.2920316627266817
4839,13,38.56620407104492,16,Least squares,gradient,
4840,13,38.56620407104492,32,Least squares,proximal point,0.14006752821914853
4841,13,38.56620407104492,32,Least squares,gradient,
4842,13,52.98316955566406,8,Least squares,proximal point,0.5438393547667191
4843,13,52.98316955566406,8,Least squares,gradient,
4844,13,52.98316955566406,16,Least squares,proximal point,0.273288868898619
4845,13,52.98316955566406,16,Least squares,gradient,
4846,13,52.98316955566406,32,Least squares,proximal point,0.1640463702334091
4847,13,52.98316955566406,32,Least squares,gradient,
4848,13,72.78953552246094,8,Least squares,proximal point,0.5360824619785882
4849,13,72.78953552246094,8,Least squares,gradient,
4850,13,72.78953552246094,16,Least squares,proximal point,0.2856630074068904
4851,13,72.78953552246094,16,Least squares,gradient,
4852,13,72.78953552246094,32,Least squares,proximal point,0.12309399657174945
4853,13,72.78953552246094,32,Least squares,gradient,
4854,13,100.0,8,Least squares,proximal point,0.5443169457862619
4855,13,100.0,8,Least squares,gradient,
4856,13,100.0,16,Least squares,proximal point,0.2779422455988824
4857,13,100.0,16,Least squares,gradient,
4858,13,100.0,32,Least squares,proximal point,0.1306393732894212
4859,13,100.0,32,Least squares,gradient,
4860,13,0.009999999776482582,8,Logistic regression,proximal point,0.07871856096982956
4861,13,0.009999999776482582,8,Logistic regression,gradient,0.08655439584851266
