,experiment,dim,num_of_samples,prox_pt_time,sgd_time,sgd_batch_size
548,10,1000,1000,4.004395458999966,0.02633615400003464,32
549,10,1000,2000,8.181894882999984,1.1923741680000148,1
550,10,1000,2000,8.25026688600002,0.10879522399994812,16
551,10,1000,2000,8.294536371999982,0.06812458199999583,32
552,10,1000,2500,10.470750870000018,1.527178402000004,1
553,10,1000,2500,10.565109875000019,0.11184752299999445,16
554,10,1000,2500,10.411976322999976,0.06467645899999752,32
555,10,1000,3000,12.813108954000029,1.9811850420000496,1
556,10,1000,3000,13.460582777999946,0.15024522900000647,16
557,10,1000,3000,13.438276965,0.0952313640000284,32
558,10,3000,500,2.124945026999967,0.28071260899997696,1
559,10,3000,500,2.107392601000015,0.023263691000011022,16
560,10,3000,500,2.124283049999974,0.015505296000014823,32
561,10,3000,1000,4.374209989000008,0.6140444939999838,1
562,10,3000,1000,4.40319342600003,0.05817829699998356,16
563,10,3000,1000,4.436769701999992,0.035377607999976135,32
564,10,3000,1000,4.437747408999996,0.6411116680000077,1
565,10,3000,1000,4.406441930000028,0.05066550300000472,16
566,10,3000,1000,4.499170208999999,0.03389297699999361,32
567,10,3000,2000,9.467819743999996,1.1413526179999849,1
568,10,3000,2000,9.407322502,0.10014628099997935,16
569,10,3000,2000,9.48101482300001,0.06048006999998279,32
570,10,3000,2500,12.09327314699999,1.4928154309999968,1
571,10,3000,2500,12.11268598700002,0.12705597500001886,16
572,10,3000,2500,12.060693254,0.08445235700003195,32
573,10,3000,3000,14.217681304999985,1.4497011330000191,1
574,10,3000,3000,14.105314366000016,0.1541557339999713,16
575,10,3000,3000,14.129980819999957,0.08162301700002672,32
576,10,6000,500,2.3848185080000235,0.33892922000001136,1
577,10,6000,500,2.4624793969999814,0.040848100999994585,16
578,10,6000,500,2.460191719000022,0.02267398700001877,32
579,10,6000,1000,4.902650487000017,0.5707452209999815,1
580,10,6000,1000,4.833390117000022,0.06136931500003584,16
581,10,6000,1000,4.81396756099997,0.03970716600002788,32
582,10,6000,1000,4.8018679449999695,0.6400348180000037,1
583,10,6000,1000,4.771543597000004,0.057928492000030474,16
584,10,6000,1000,4.857837598000003,0.054953586000010546,32
585,10,6000,2000,9.13379213899998,0.8330110329999911,1
586,10,6000,2000,8.644465437000008,0.07088580999999294,16
587,10,6000,2000,8.226109540999971,0.04599185900002567,32
588,10,6000,2500,9.280612410999993,0.8440135069999997,1
589,10,6000,2500,9.285265649999985,0.07942448800002921,16
590,10,6000,2500,9.150113719999979,0.05374679400000559,32
591,10,6000,3000,10.26875958300002,0.9927186729999562,1
592,10,6000,3000,9.892280608000021,0.11130198999995855,16
593,10,6000,3000,9.463005507000048,0.055558098000005884,32
594,11,1000,500,2.3902722539999672,0.3438062479999644,1
595,11,1000,500,2.4560747439999773,0.024452684999971552,16
596,11,1000,500,2.3876233500000126,0.05416347300001689,32
597,11,1000,1000,4.817822426000021,0.6463582279999969,1
598,11,1000,1000,4.809047292999992,0.06017389599998069,16
599,11,1000,1000,4.826321812999993,0.040063886999973874,32
600,11,1000,1000,4.771350245999997,0.6453376590000062,1
601,11,1000,1000,4.813989379999953,0.058448216999977376,16
602,11,1000,1000,4.805857634999995,0.040693831000055525,32
603,11,1000,2000,9.738201795999998,1.3902547719999916,1
604,11,1000,2000,9.855504601000007,0.11033165300000292,16
605,11,1000,2000,9.754963495000027,0.07123738700005333,32
606,11,1000,2500,12.334213734999992,1.9429688740000302,1
607,11,1000,2500,12.32150268099997,0.2265467249999915,16
608,11,1000,2500,12.358248431999982,0.15911266499995236,32
609,11,1000,3000,15.168031659999997,1.8520562230000337,1
610,11,1000,3000,15.14998461099998,0.15026931299996704,16
611,11,1000,3000,15.147084930000005,0.09370945300003086,32
612,11,3000,500,2.434832880999977,0.32907511799999156,1
613,11,3000,500,2.464556152,0.03444763499999226,16
614,11,3000,500,2.4726703559999805,0.019684708999989198,32
615,11,3000,1000,5.144382205999989,0.7077689390000046,1
616,11,3000,1000,5.166552647999993,0.06834229600002573,16
617,11,3000,1000,5.1903322079999725,0.035950603999992836,32
618,11,3000,1000,5.250145484999962,0.7485104820000288,1
619,11,3000,1000,5.211003253999991,0.07088142800000696,16
620,11,3000,1000,5.481903052000007,0.040284370999984276,32
621,11,3000,2000,10.566689252000003,1.2695540250000477,1
622,11,3000,2000,10.24136619899997,0.11341529999998556,16
623,11,3000,2000,10.29958982200003,0.06353136600000653,32
624,11,3000,2500,12.713107481000009,1.4472023519999766,1
625,11,3000,2500,12.575383963000036,0.12957446100000425,16
626,11,3000,2500,12.564221655999972,0.08298116499997832,32
627,11,3000,3000,14.757379359000026,1.651524973999983,1
628,11,3000,3000,14.536089136999976,0.16648971699999038,16
629,11,3000,3000,14.68049975300005,0.10115068499999325,32
630,11,6000,500,2.976165370999979,0.31718498599997247,1
631,11,6000,500,2.8199712119999845,0.028865242999984275,16
632,11,6000,500,2.79166744500003,0.018973920000007638,32
633,11,6000,1000,4.961709649999989,0.6301768719999927,1
634,11,6000,1000,4.907189642999981,0.0664723909999907,16
635,11,6000,1000,4.961722387999998,0.037397085000009156,32
636,11,6000,1000,4.862019553000039,0.6149185169999782,1
637,11,6000,1000,4.9177979840000035,0.05507380500000636,16
638,11,6000,1000,5.012575257000037,0.04004031100004113,32
639,11,6000,2000,9.377421483000035,0.9343537849999848,1
640,11,6000,2000,8.840681665000034,0.08592339800003401,16
641,11,6000,2000,8.496639045999984,0.04910346799999843,32
642,11,6000,2500,9.594877173999976,0.9073117019999586,1
643,11,6000,2500,9.512539435000008,0.08576299499998186,16
644,11,6000,2500,9.497114662000001,0.054432758000018566,32
645,11,6000,3000,10.498195072999977,1.0625427549999813,1
646,11,6000,3000,10.204796498999997,0.10117082599998639,16
647,11,6000,3000,9.847021658000017,0.06370199600002024,32
648,12,1000,500,2.5952093469999795,0.2880717169999798,1
649,12,1000,500,2.578944351999951,0.023815072999980202,16
650,12,1000,500,2.5815035150000085,0.015410910000014155,32
651,12,1000,1000,4.8826364290000015,0.6447115859999712,1
652,12,1000,1000,4.823096667000016,0.05011658500001204,16
653,12,1000,1000,4.910122084000022,0.02955704800001513,32
654,12,1000,1000,4.838890213000013,0.642699886999992,1
655,12,1000,1000,4.853343489999986,0.04480331000002025,16
656,12,1000,1000,4.876937816000009,0.02975015900000244,32
657,12,1000,2000,9.737581862000013,1.2043434349999984,1
658,12,1000,2000,9.839953873000013,0.10164165600002661,16
659,12,1000,2000,9.682136154999966,0.06507015099998625,32
660,12,1000,2500,11.908737058999975,1.5360813089999965,1
661,12,1000,2500,11.990018174,0.12495880599999509,16
662,12,1000,2500,12.085456379999982,0.07669581900000821,32
663,12,1000,3000,14.434322167000005,1.8218611230000192,1
664,12,1000,3000,14.104850777000024,0.15314456099997642,16
665,12,1000,3000,14.027848962000007,0.09632622499998433,32
666,12,3000,500,2.315726546999997,0.3359943749999843,1
667,12,3000,500,2.632223538000005,0.03405010499994887,16
668,12,3000,500,2.6422504790000403,0.01855021400001533,32
669,12,3000,1000,5.037237580999999,0.6171752330000118,1
670,12,3000,1000,5.021328922000009,0.05513235300003316,16
671,12,3000,1000,4.9477927959999874,0.034879022999973586,32
672,12,3000,1000,4.981904371999974,0.6127361050000104,1
673,12,3000,1000,4.971373713999981,0.05695150100001456,16
674,12,3000,1000,4.639885628999991,0.03276561600000605,32
675,12,3000,2000,9.44493725700005,1.2233049989999927,1
676,12,3000,2000,9.410014184999966,0.10612597299996196,16
677,12,3000,2000,9.439559937000013,0.0766209839999874,32
678,12,3000,2500,12.005011377000017,1.4010012219999908,1
679,12,3000,2500,11.828420784000002,0.12649973500003853,16
680,12,3000,2500,11.87114944800004,0.08124419500001068,32
681,12,3000,3000,13.875632110000026,1.6190077130000304,1
682,12,3000,3000,13.834233605000009,0.16815536500001826,16
683,12,3000,3000,13.87133089699995,0.09708779400000367,32
684,12,6000,500,2.419790734000003,0.30197923200000787,1
685,12,6000,500,2.414455024999995,0.027258662999997796,16
686,12,6000,500,2.3947790969999687,0.018177754999953777,32
687,12,6000,1000,4.7644984660000205,0.6363358500000231,1
688,12,6000,1000,4.852745851999998,0.05515945599995575,16
689,12,6000,1000,4.86055144300002,0.03575174500002731,32
690,12,6000,1000,4.839473010000006,0.6290783769999848,1
691,12,6000,1000,4.9223257099999955,0.0684495849999962,16
692,12,6000,1000,4.903769253000007,0.03964036100001067,32
693,12,6000,2000,9.191198324000027,0.9869596649999721,1
694,12,6000,2000,8.804723084999978,0.07384930899996789,16
695,12,6000,2000,8.456076525000014,0.05268405600003234,32
696,12,6000,2500,9.604035812999996,0.8755457560000082,1
697,12,6000,2500,9.507650455999965,0.08298656900001333,16
698,12,6000,2500,9.472889126999974,0.05798202699998001,32
699,12,6000,3000,10.590973125000005,1.0602828550000254,1
700,12,6000,3000,10.289994465999996,0.10649704499996915,16
701,12,6000,3000,9.798395486999993,0.06044552100001965,32
702,13,1000,500,2.4402588670000114,0.2970333129999858,1
703,13,1000,500,2.463433594000037,0.024803309999981593,16
704,13,1000,500,2.481016464999982,0.016193101999988357,32
705,13,1000,1000,4.687109547000034,0.6380608750000079,1
706,13,1000,1000,4.603366113999982,0.0526740970000219,16
707,13,1000,1000,4.658914897000045,0.030640822999998818,32
708,13,1000,1000,4.657307799000023,0.646659403000001,1
709,13,1000,1000,4.654960097000014,0.05372152099999994,16
710,13,1000,1000,4.627354148999984,0.030412398999999368,32
711,13,1000,2000,8.896088914000018,1.1319414360000337,1
712,13,1000,2000,8.96530899000004,0.09199826500002928,16
713,13,1000,2000,8.928431584999998,0.05575177299999723,32
714,13,1000,2500,11.10123027100002,1.4294299130000354,1
715,13,1000,2500,11.116490510000006,0.10952450399997815,16
716,13,1000,2500,11.227178168000023,0.07230757600001425,32
717,13,1000,3000,13.260350220999953,1.6719291180000369,1
718,13,1000,3000,13.07366377400001,0.13707413499997756,16
719,13,1000,3000,13.10608750199998,0.08322805499994956,32
720,13,3000,500,2.222669558000007,0.3351294160000293,1
721,13,3000,500,2.273024403000022,0.024873726999999235,16
722,13,3000,500,2.286339861999977,0.01584318400000484,32
723,13,3000,1000,4.381717385999991,0.5833039299999996,1
724,13,3000,1000,4.416442630999995,0.0477753139999777,16
725,13,3000,1000,4.320494326000016,0.03348212399998829,32
726,13,3000,1000,4.289417255000046,0.7048084850000009,1
727,13,3000,1000,4.3518753629999765,0.04970456899997089,16
728,13,3000,1000,4.347055231000013,0.031733551999991505,32
729,13,3000,2000,8.748190901999976,1.1355379029999995,1
730,13,3000,2000,8.818115251999984,0.0978672879999749,16
731,13,3000,2000,8.862242428000002,0.0618364050000082,32
732,13,3000,2500,11.197098898999968,1.331333141000016,1
733,13,3000,2500,11.197732968000025,0.12289607000002434,16
734,13,3000,2500,11.164580903000001,0.089114923000011,32
735,13,3000,3000,12.988056425999957,1.1992542659999685,1
736,13,3000,3000,12.657125403000009,0.1060543209999878,16
737,13,3000,3000,12.678375733999985,0.07223585500003082,32
738,13,6000,500,2.2481004459999667,0.2865508190000128,1
739,13,6000,500,2.265847559000008,0.026143772000011722,16
740,13,6000,500,2.2418114629999764,0.022567207000008693,32
741,13,6000,1000,4.436141501000009,0.580641073000038,1
742,13,6000,1000,4.461699925999994,0.05161374100003968,16
743,13,6000,1000,4.438686872999995,0.043960005999963414,32
744,13,6000,1000,4.432547838000005,0.6028752670000017,1
745,13,6000,1000,4.515468168000041,0.053897354999946856,16
746,13,6000,1000,4.61568797000001,0.037717072000020835,32
747,13,6000,2000,8.09884366,0.7438927200000194,1
748,13,6000,2000,7.61841616800001,0.05914985699996578,16
749,13,6000,2000,7.1347451489999685,0.04071377500002882,32
750,13,6000,2500,8.113234106999982,0.7575105600000143,1
751,13,6000,2500,8.051836921000017,0.07297613700001193,16
752,13,6000,2500,7.991856975000019,0.048950382000043646,32
753,13,6000,3000,8.80978871800005,0.9142915379999863,1
754,13,6000,3000,8.574846551999997,0.08467217700001584,16
755,13,6000,3000,8.283766932999981,0.053402073000029304,32
756,14,1000,500,2.027189787999987,0.2548426530000256,1
757,14,1000,500,2.019215576000022,0.019804744999987633,16
758,14,1000,500,2.005895587999987,0.012814192000007552,32
759,14,1000,1000,3.864097835999985,0.49850637200000847,1
760,14,1000,1000,3.838019925000026,0.04234112700004289,16
761,14,1000,1000,3.846547674999954,0.024593904000028033,32
762,14,1000,1000,3.8742024100000094,0.5006483619999926,1
763,14,1000,1000,3.8415196029999947,0.04246506800001271,16
764,14,1000,1000,3.880204643000013,0.026664898999968045,32
765,14,1000,2000,8.109910881000019,1.1494536150000272,1
