,experiment,dim,num_of_samples,type,prox_pt_time,sgd_time,sgd_batch_size
740,6,10000,1500,L2-LS,1.8811331100000075,0.03245020700001078,32
741,6,10000,1500,L1-LS,2.8623050410000133,0.03154192400000966,32
742,6,10000,1500,L2-LogReg,5.887027143000012,0.03110581000004231,32
743,6,10000,1500,L1-LogReg,4.26425347899999,0.027765269999974862,32
744,6,10000,2500,L2-LS,2.9469692359999726,0.626024196000003,1
745,6,10000,2500,L1-LS,3.7757310559999837,0.6291404319999856,1
746,6,10000,2500,L2-LogReg,9.201348746000008,0.5165481789999831,1
747,6,10000,2500,L1-LogReg,6.1479792270000075,0.5052302610000083,1
748,6,10000,2500,L2-LS,2.925497053000015,0.07587657199997011,16
749,6,10000,2500,L1-LS,4.272695101000011,0.07811431900000798,16
750,6,10000,2500,L2-LogReg,8.823241230000008,0.05857199699994453,16
751,6,10000,2500,L1-LogReg,6.040025152999988,0.05896306699997922,16
752,6,10000,2500,L2-LS,2.5130471909999983,0.04782061100002011,32
753,6,10000,2500,L1-LS,3.840232809999975,0.04327988599999344,32
754,6,10000,2500,L2-LogReg,8.130626313999983,0.03595562800001062,32
755,6,10000,2500,L1-LogReg,5.842624558000011,0.03783248999997113,32
756,7,1000,500,L2-LS,0.2717697880000287,0.11260001300001932,1
757,7,1000,500,L1-LS,0.6400980040000377,0.11944281899997122,1
758,7,1000,500,L2-LogReg,0.8565013379999868,0.11791028100003587,1
759,7,1000,500,L1-LogReg,0.6002725390000023,0.11261534500005155,1
760,7,1000,500,L2-LS,0.27359390000003714,0.009973917000024812,16
761,7,1000,500,L1-LS,0.651032597999972,0.010575195000001258,16
762,7,1000,500,L2-LogReg,0.860056070999974,0.010464408000018466,16
763,7,1000,500,L1-LogReg,0.6170706220000284,0.010696187999997164,16
764,7,1000,500,L2-LS,0.2724699490000262,0.006582408999975087,32
765,7,1000,500,L1-LS,0.6533171780000089,0.006277266000040527,32
766,7,1000,500,L2-LogReg,0.857822122000016,0.006591915000001336,32
767,7,1000,500,L1-LogReg,0.6081771130000106,0.006428793999987192,32
768,7,1000,1500,L2-LS,0.7956686919999925,0.3439430760000164,1
769,7,1000,1500,L1-LS,1.84466170099995,0.3383017640000503,1
770,7,1000,1500,L2-LogReg,2.5712044510000283,0.36551455799997257,1
771,7,1000,1500,L1-LogReg,2.0600986510000325,0.3962533239999857,1
772,7,1000,1500,L2-LS,0.8034316099999614,0.02915750600004685,16
773,7,1000,1500,L1-LS,1.8898357930000316,0.028227203999961148,16
774,7,1000,1500,L2-LogReg,2.6339616070000034,0.029431692999992265,16
775,7,1000,1500,L1-LogReg,1.9775960799999552,0.03289902199998096,16
776,7,1000,1500,L2-LS,0.8098061190000294,0.01828754000001709,32
777,7,1000,1500,L1-LS,1.8870665540000005,0.017555944000037016,32
778,7,1000,1500,L2-LogReg,2.657857175999993,0.019145632000004298,32
779,7,1000,1500,L1-LogReg,2.0151463079999985,0.021964626999988468,32
780,7,1000,2500,L2-LS,1.321681366000007,0.5821149070000047,1
781,7,1000,2500,L1-LS,3.020708517999992,0.566899449999994,1
782,7,1000,2500,L2-LogReg,4.760961322000014,0.6194461439999941,1
783,7,1000,2500,L1-LogReg,3.266484530000014,0.5954284719999805,1
784,7,1000,2500,L2-LS,1.3810214819999942,0.04758132800003523,16
785,7,1000,2500,L1-LS,3.0661207370000056,0.04768919099996083,16
786,7,1000,2500,L2-LogReg,4.76672990000003,0.0532625449999955,16
787,7,1000,2500,L1-LogReg,3.364856921000012,0.05328206199999386,16
788,7,1000,2500,L2-LS,1.3929376520000005,0.032985933000020395,32
789,7,1000,2500,L1-LS,3.1777162429999635,0.03564210299998649,32
790,7,1000,2500,L2-LogReg,4.864883470999985,0.03243801200000007,32
791,7,1000,2500,L1-LogReg,3.3965868779999937,0.032095144000038545,32
792,7,5000,500,L2-LS,0.30430834999998524,0.12425724199999877,1
793,7,5000,500,L1-LS,0.4591917710000075,0.1224349869999628,1
794,7,5000,500,L2-LogReg,1.0202249680000364,0.1236823009999739,1
795,7,5000,500,L1-LogReg,0.7600451280000016,0.121568380000042,1
796,7,5000,500,L2-LS,0.30061090899999954,0.011535509999987426,16
797,7,5000,500,L1-LS,0.45471910200001275,0.012199644000020271,16
798,7,5000,500,L2-LogReg,1.004309083999999,0.011901066000007177,16
799,7,5000,500,L1-LogReg,0.7704322280000042,0.011594918000014331,16
800,7,5000,500,L2-LS,0.2944114690000106,0.008405266000011125,32
801,7,5000,500,L1-LS,0.45831606000001557,0.009203209000020252,32
802,7,5000,500,L2-LogReg,1.0904374880000205,0.008938771000032375,32
803,7,5000,500,L1-LogReg,0.8597797030000152,0.008554478999997173,32
804,7,5000,1500,L2-LS,0.9298862599999893,0.41596680300000344,1
805,7,5000,1500,L1-LS,2.368297455000004,0.3907396009999502,1
806,7,5000,1500,L2-LogReg,3.2409111410000264,0.382945866,1
807,7,5000,1500,L1-LogReg,2.3430835610000145,0.38754380500000707,1
808,7,5000,1500,L2-LS,1.0273425560000078,0.03904504400003361,16
809,7,5000,1500,L1-LS,2.256674117999978,0.03492228099997874,16
810,7,5000,1500,L2-LogReg,3.2031246519999854,0.036282683999957044,16
811,7,5000,1500,L1-LogReg,2.375438200000019,0.03535168700000213,16
812,7,5000,1500,L2-LS,1.0387194470000054,0.02633110200002875,32
813,7,5000,1500,L1-LS,2.284449551000023,0.022759767000025022,32
814,7,5000,1500,L2-LogReg,3.197860500000047,0.023113408999961393,32
815,7,5000,1500,L1-LogReg,2.3435049600000184,0.023393988000009358,32
816,7,5000,2500,L2-LS,1.6437598630000139,0.6212339150000048,1
817,7,5000,2500,L1-LS,4.203912438999964,0.6099947810000117,1
818,7,5000,2500,L2-LogReg,5.371533384000031,0.6399295060000441,1
819,7,5000,2500,L1-LogReg,3.9079636660000006,0.6237552179999852,1
820,7,5000,2500,L2-LS,1.614443752999989,0.05790270199997849,16
821,7,5000,2500,L1-LS,4.125319942999965,0.06468346200000497,16
822,7,5000,2500,L2-LogReg,5.326574770999969,0.06254732299998977,16
823,7,5000,2500,L1-LogReg,3.893779699999982,0.06203248799999983,16
824,7,5000,2500,L2-LS,1.5623312459999852,0.037052060000007714,32
825,7,5000,2500,L1-LS,4.219084300999953,0.043150691000050756,32
826,7,5000,2500,L2-LogReg,5.42595886099997,0.04270059699996409,32
827,7,5000,2500,L1-LogReg,3.8184024290000025,0.03864519600000449,32
828,7,10000,500,L2-LS,0.4962938299999564,0.12751416300000074,1
829,7,10000,500,L1-LS,0.8274587209999709,0.1358317090000014,1
830,7,10000,500,L2-LogReg,1.8885042449999787,0.13396856299999627,1
831,7,10000,500,L1-LogReg,1.54577135400001,0.1336843179999505,1
832,7,10000,500,L2-LS,0.5319911039999852,0.015384329000028174,16
833,7,10000,500,L1-LS,1.0778953639999713,0.016509869999993043,16
834,7,10000,500,L2-LogReg,2.1921540199999754,0.01709635000003118,16
835,7,10000,500,L1-LogReg,1.4233086230000254,0.01723213200000373,16
836,7,10000,500,L2-LS,0.6872563389999868,0.010626019000028464,32
837,7,10000,500,L1-LS,1.0054670029999784,0.011202314000001934,32
838,7,10000,500,L2-LogReg,2.092737916000033,0.010755610000046545,32
839,7,10000,500,L1-LogReg,1.4899455659999603,0.01205591299998332,32
840,7,10000,1500,L2-LS,2.0463090839999722,0.39253929700004164,1
841,7,10000,1500,L1-LS,3.2311058850000336,0.3933188239999481,1
842,7,10000,1500,L2-LogReg,6.101782431999993,0.37407142000000704,1
843,7,10000,1500,L1-LogReg,4.785413116999962,0.369592769999997,1
844,7,10000,1500,L2-LS,1.5327400879999686,0.04600189899997531,16
845,7,10000,1500,L1-LS,2.671266226,0.046849579999957314,16
846,7,10000,1500,L2-LogReg,6.271936152000023,0.04498174799999788,16
847,7,10000,1500,L1-LogReg,4.551979115999984,0.04294062200000326,16
848,7,10000,1500,L2-LS,2.180185482000013,0.032692957999984174,32
849,7,10000,1500,L1-LS,2.4871312949999833,0.03496808300002385,32
850,7,10000,1500,L2-LogReg,4.786552415000017,0.026949234999960936,32
851,7,10000,1500,L1-LogReg,4.170756561000019,0.029824784000027194,32
852,7,10000,2500,L2-LS,3.699045901999966,0.6582662460000392,1
853,7,10000,2500,L1-LS,5.074247248000006,0.6114964079999936,1
854,7,10000,2500,L2-LogReg,8.576431548000016,0.5306565470000351,1
855,7,10000,2500,L1-LogReg,5.933937243000003,0.4861822169999641,1
856,7,10000,2500,L2-LS,2.5684743190000177,0.08123319799994988,16
857,7,10000,2500,L1-LS,4.090692485999966,0.07624744800000371,16
858,7,10000,2500,L2-LogReg,8.658998296999982,0.055292972000017926,16
859,7,10000,2500,L1-LogReg,5.405155426000022,0.05599522199997864,16
860,7,10000,2500,L2-LS,3.3608592649999878,0.05386868900001218,32
861,7,10000,2500,L1-LS,3.790018212999996,0.05250027799996815,32
862,7,10000,2500,L2-LogReg,6.207547878000014,0.04015460800002302,32
863,7,10000,2500,L1-LogReg,5.372300424000002,0.03879630400001588,32
864,8,1000,500,L2-LS,0.2666829009999674,0.11207727999999406,1
865,8,1000,500,L1-LS,0.6328281940000124,0.11509442099998068,1
866,8,1000,500,L2-LogReg,0.8230799510000111,0.11630249099999901,1
867,8,1000,500,L1-LogReg,0.5899429030000078,0.1146930219999831,1
868,8,1000,500,L2-LS,0.26539884699997174,0.012572904999956336,16
869,8,1000,500,L1-LS,0.6278905869999676,0.009625372000016341,16
870,8,1000,500,L2-LogReg,0.8542713360000107,0.010974757999974827,16
871,8,1000,500,L1-LogReg,0.6041949549999686,0.010150619000000916,16
872,8,1000,500,L2-LS,0.27558907100001306,0.006222772000000987,32
873,8,1000,500,L1-LS,0.6512089779999997,0.006907169999976759,32
874,8,1000,500,L2-LogReg,0.8434860510000135,0.006262354000000414,32
875,8,1000,500,L1-LogReg,0.594108091999999,0.006751216999987264,32
876,8,1000,1500,L2-LS,0.7896798879999665,0.3455517130000203,1
877,8,1000,1500,L1-LS,1.815353512999991,0.3468283049999741,1
878,8,1000,1500,L2-LogReg,2.5960228970000117,0.3563229050000132,1
879,8,1000,1500,L1-LogReg,1.9226287709999497,0.4048917769999889,1
880,8,1000,1500,L2-LS,0.8069213769999806,0.029179655999996612,16
881,8,1000,1500,L1-LS,1.8461579039999947,0.028223665999973946,16
882,8,1000,1500,L2-LogReg,2.642629120000038,0.030057080000005953,16
883,8,1000,1500,L1-LogReg,1.8995078330000297,0.030768178000016633,16
884,8,1000,1500,L2-LS,0.8054415089999907,0.018009579000022313,32
885,8,1000,1500,L1-LS,1.878084696999963,0.018674051000004965,32
886,8,1000,1500,L2-LogReg,2.6347316179999893,0.018560064999974202,32
887,8,1000,1500,L1-LogReg,1.881654028000014,0.019228220999991663,32
888,8,1000,2500,L2-LS,1.3256888720000006,0.5729338140000095,1
889,8,1000,2500,L1-LS,3.0126864599999976,0.577251259000036,1
890,8,1000,2500,L2-LogReg,4.693838943000003,0.632230920999973,1
891,8,1000,2500,L1-LogReg,3.3269099020000112,0.5920045379999692,1
892,8,1000,2500,L2-LS,1.3720030279999946,0.047064342999988185,16
893,8,1000,2500,L1-LS,3.073175850000041,0.04728567200004363,16
894,8,1000,2500,L2-LogReg,4.740247726999996,0.056359934999989036,16
895,8,1000,2500,L1-LogReg,3.5100350559999924,0.058787900999959675,16
896,8,1000,2500,L2-LS,1.3744149780000043,0.030928368000047612,32
897,8,1000,2500,L1-LS,3.0345044270000017,0.030550253999990673,32
898,8,1000,2500,L2-LogReg,4.878853525000011,0.03133877999999868,32
899,8,1000,2500,L1-LogReg,3.3171202759999687,0.035626125999954183,32
900,8,5000,500,L2-LS,0.30706460999999763,0.12496835999996847,1
901,8,5000,500,L1-LS,0.45090434700000515,0.1200329389999979,1
902,8,5000,500,L2-LogReg,1.0117801040000245,0.12583125200001177,1
903,8,5000,500,L1-LogReg,0.7573000959999945,0.12211285500001168,1
904,8,5000,500,L2-LS,0.29823768900001824,0.011840439000025071,16
905,8,5000,500,L1-LS,0.4431239990000222,0.011428917999978694,16
906,8,5000,500,L2-LogReg,0.9862055620000092,0.012047175000020616,16
907,8,5000,500,L1-LogReg,0.779103407999969,0.012049074999993081,16
908,8,5000,500,L2-LS,0.29247199400003865,0.007423939000034352,32
909,8,5000,500,L1-LS,0.4590272540000342,0.0077118880000170975,32
910,8,5000,500,L2-LogReg,0.9962268300000119,0.00808270300001368,32
911,8,5000,500,L1-LogReg,0.8081700949999799,0.008633182999972178,32
912,8,5000,1500,L2-LS,0.8979565429999639,0.35542459599997756,1
913,8,5000,1500,L1-LS,2.321811099999991,0.40907536200001005,1
914,8,5000,1500,L2-LogReg,3.3158834079999906,0.38942171200000075,1
915,8,5000,1500,L1-LogReg,2.3626676769999904,0.3863600969999652,1
916,8,5000,1500,L2-LS,0.9869716260000132,0.04196457000000464,16
917,8,5000,1500,L1-LS,2.405207892999954,0.037452941000026385,16
918,8,5000,1500,L2-LogReg,3.219297605999998,0.03557097899999917,16
919,8,5000,1500,L1-LogReg,2.386088099999995,0.0359402560000035,16
920,8,5000,1500,L2-LS,0.9886801179999907,0.02544655200000534,32
921,8,5000,1500,L1-LS,2.3821023049999894,0.02355365399995435,32
922,8,5000,1500,L2-LogReg,3.21389186600004,0.02433329299998377,32
923,8,5000,1500,L1-LogReg,2.4066075979999937,0.023999460000027284,32
924,8,5000,2500,L2-LS,1.6988307649999683,0.6805060230000208,1
925,8,5000,2500,L1-LS,4.224229081999965,0.6263753750000092,1
926,8,5000,2500,L2-LogReg,5.41515623500004,0.6364749570000185,1
927,8,5000,2500,L1-LogReg,3.8719796830000064,0.6290352890000008,1
928,8,5000,2500,L2-LS,1.7227802109999857,0.061586579999982405,16
929,8,5000,2500,L1-LS,4.145670969999969,0.05694683400002987,16
930,8,5000,2500,L2-LogReg,5.324448894999989,0.06000095100000635,16
931,8,5000,2500,L1-LogReg,3.843695258999958,0.05917583199999399,16
932,8,5000,2500,L2-LS,1.5644435659999658,0.03879094499995972,32
933,8,5000,2500,L1-LS,4.26540090200001,0.039329529999974966,32
934,8,5000,2500,L2-LogReg,5.386709575999987,0.039480475000004844,32
935,8,5000,2500,L1-LogReg,3.9056320200000414,0.03707200299999158,32
936,8,10000,500,L2-LS,0.7277043959999787,0.12878146499997456,1
937,8,10000,500,L1-LS,1.072140638999997,0.13663772299997845,1
938,8,10000,500,L2-LogReg,1.859559934999993,0.12984858499999063,1
939,8,10000,500,L1-LogReg,1.817282320000004,0.1318814370000041,1
940,8,10000,500,L2-LS,0.765625593999971,0.017017971000029775,16
941,8,10000,500,L1-LS,0.8155807040000127,0.016958338999984335,16
942,8,10000,500,L2-LogReg,2.2553380580000066,0.016152708999982224,16
943,8,10000,500,L1-LogReg,1.4599780589999796,0.01584955399999899,16
944,8,10000,500,L2-LS,0.424839478000024,0.01200195899997425,32
945,8,10000,500,L1-LS,0.7750221950000196,0.010998820999986947,32
946,8,10000,500,L2-LogReg,2.202595763999966,0.013343388999999206,32
947,8,10000,500,L1-LogReg,1.6651486529999602,0.011112485000012384,32
948,8,10000,1500,L2-LS,2.0062904130000447,0.38776159600001847,1
949,8,10000,1500,L1-LS,2.8683760190000385,0.38919798400002037,1
950,8,10000,1500,L2-LogReg,6.3418250330000205,0.37336516200002734,1
951,8,10000,1500,L1-LogReg,4.963902458999996,0.3683439860000135,1
952,8,10000,1500,L2-LS,2.248201358000017,0.049359637000009116,16
953,8,10000,1500,L1-LS,3.130551024000056,0.04191100299999562,16
954,8,10000,1500,L2-LogReg,6.694687443000021,0.045031888000039544,16
955,8,10000,1500,L1-LogReg,4.989993942000012,0.04796645499999386,16
956,8,10000,1500,L2-LS,2.071594461000018,0.03187766099995315,32
957,8,10000,1500,L1-LS,2.9654981930000304,0.03627661799998805,32
958,8,10000,1500,L2-LogReg,6.2514017089999925,0.03136949399998912,32
959,8,10000,1500,L1-LogReg,4.495910191999997,0.026438634000044203,32
960,8,10000,2500,L2-LS,3.140746290999971,0.6247799029999896,1
961,8,10000,2500,L1-LS,4.448488994000002,0.6001575519999847,1
962,8,10000,2500,L2-LogReg,8.576260960999946,0.5091208240000356,1
963,8,10000,2500,L1-LogReg,6.34817192099996,0.5111875079999777,1
964,8,10000,2500,L2-LS,2.8052667690000135,0.07636846899998773,16
965,8,10000,2500,L1-LS,4.226017789000025,0.07246835500001225,16
966,8,10000,2500,L2-LogReg,9.406350108000026,0.05617744800002811,16
967,8,10000,2500,L1-LogReg,6.180672332999961,0.0562406239999973,16
968,8,10000,2500,L2-LS,3.6552877249999938,0.050500704999990376,32
969,8,10000,2500,L1-LS,4.2716191380000055,0.052469985999948676,32
970,8,10000,2500,L2-LogReg,8.811944499999981,0.04047684400001117,32
971,8,10000,2500,L1-LogReg,5.432554428000003,0.03798941799999511,32
972,9,1000,500,L2-LS,0.26168473900003164,0.11784010399998124,1
973,9,1000,500,L1-LS,0.6320669009999733,0.11188010599994413,1
974,9,1000,500,L2-LogReg,0.8441580379999891,0.1213955070000452,1
975,9,1000,500,L1-LogReg,0.6005353949999517,0.11691878700003144,1
976,9,1000,500,L2-LS,0.27123916500005407,0.010208469000019704,16
977,9,1000,500,L1-LS,0.6417721630000415,0.010427800000002208,16
978,9,1000,500,L2-LogReg,0.8524468889999639,0.010224965000020347,16
979,9,1000,500,L1-LogReg,0.6218495510000253,0.011009199999989505,16
980,9,1000,500,L2-LS,0.2725100579999662,0.0077495630000044,32
981,9,1000,500,L1-LS,0.6368535540000266,0.006678053000030104,32
982,9,1000,500,L2-LogReg,0.8428249939999546,0.007221203000028709,32
983,9,1000,500,L1-LogReg,0.6136038790000384,0.0063302500000190776,32
984,9,1000,1500,L2-LS,0.8100468240000396,0.34264324399998713,1
985,9,1000,1500,L1-LS,1.862783472999979,0.3308177540000088,1
986,9,1000,1500,L2-LogReg,2.7012123150000207,0.37342575200000283,1
987,9,1000,1500,L1-LogReg,2.11065589399999,0.4249314159999926,1
988,9,1000,1500,L2-LS,0.8014354150000145,0.029345320999993874,16
989,9,1000,1500,L1-LS,1.855285744000014,0.028695405999997092,16
990,9,1000,1500,L2-LogReg,2.6402270400000134,0.028586979000010615,16
991,9,1000,1500,L1-LogReg,1.8950023710000323,0.03132374599999821,16
992,9,1000,1500,L2-LS,0.7986791060000087,0.017434315999992123,32
993,9,1000,1500,L1-LS,1.8572180339999704,0.017419015000029958,32
994,9,1000,1500,L2-LogReg,2.649048606000008,0.019297051000023657,32
995,9,1000,1500,L1-LogReg,1.9646861620000209,0.01931626199996117,32
996,9,1000,2500,L2-LS,1.3201928440000188,0.5756777130000046,1
997,9,1000,2500,L1-LS,3.0372202679999987,0.5958782160000169,1
998,9,1000,2500,L2-LogReg,4.829204258000004,0.6532253350000019,1
999,9,1000,2500,L1-LogReg,3.3978457320000075,0.6098269400000049,1
1000,9,1000,2500,L2-LS,1.3006713370000398,0.04851984999999104,16
1001,9,1000,2500,L1-LS,3.0233477830000197,0.046645073999968645,16
1002,9,1000,2500,L2-LogReg,4.6279843489999735,0.057631345999993755,16
1003,9,1000,2500,L1-LogReg,3.5315642270000467,0.049046407999981056,16
1004,9,1000,2500,L2-LS,1.3506859540000278,0.03151233500000217,32
1005,9,1000,2500,L1-LS,3.199730193999983,0.03041967899997644,32
1006,9,1000,2500,L2-LogReg,5.013712440999996,0.037037564999991446,32
1007,9,1000,2500,L1-LogReg,3.423854927999969,0.03120385099998657,32
1008,9,5000,500,L2-LS,0.30620704599999726,0.12254787799997757,1
1009,9,5000,500,L1-LS,0.4545800030000464,0.12584361400001853,1
1010,9,5000,500,L2-LogReg,1.056315982000001,0.1305689589999588,1
1011,9,5000,500,L1-LogReg,0.8016124069999933,0.12586966999998594,1
1012,9,5000,500,L2-LS,0.2981539969999858,0.011525160999951822,16
1013,9,5000,500,L1-LS,0.4446873290000326,0.011652411999989454,16
1014,9,5000,500,L2-LogReg,1.0047259460000078,0.012147717000004832,16
1015,9,5000,500,L1-LogReg,0.7772439119999603,0.011796285999992051,16
1016,9,5000,500,L2-LS,0.29951480700003685,0.007995761000017865,32
1017,9,5000,500,L1-LS,0.46921751100001075,0.007409972999994352,32
1018,9,5000,500,L2-LogReg,1.0622773059999986,0.008656477999977596,32
1019,9,5000,500,L1-LogReg,0.8455849680000256,0.008727745999976833,32
1020,9,5000,1500,L2-LS,0.9025794330000281,0.37375666200000524,1
1021,9,5000,1500,L1-LS,2.387017635999996,0.43480516599998964,1
1022,9,5000,1500,L2-LogReg,3.379405674999987,0.3863836419999984,1
1023,9,5000,1500,L1-LogReg,2.4289335240000014,0.40136496100001295,1
1024,9,5000,1500,L2-LS,1.0224808639999878,0.03876317200001722,16
1025,9,5000,1500,L1-LS,2.3697313289999897,0.04271437599999217,16
1026,9,5000,1500,L2-LogReg,3.224752238999997,0.0357992270000409,16
1027,9,5000,1500,L1-LogReg,2.3799165430000357,0.03591174299998556,16
1028,9,5000,1500,L2-LS,1.0199162679999745,0.0254627150000033,32
1029,9,5000,1500,L1-LS,2.3621947089999935,0.02688934100001461,32
1030,9,5000,1500,L2-LogReg,3.33898824299996,0.024412845000028938,32
1031,9,5000,1500,L1-LogReg,2.426330781000047,0.023929211999984545,32
1032,9,5000,2500,L2-LS,1.7107578939999826,0.6787785160000226,1
1033,9,5000,2500,L1-LS,4.318055216000005,0.6167737679999732,1
1034,9,5000,2500,L2-LogReg,5.350449867999998,0.6357434479999711,1
1035,9,5000,2500,L1-LogReg,3.8664098259999946,0.6531395200000247,1
1036,9,5000,2500,L2-LS,1.7234193570000116,0.06482976800003826,16
1037,9,5000,2500,L1-LS,4.358664946999966,0.061609406999991734,16
1038,9,5000,2500,L2-LogReg,5.461807335999993,0.06301848599997584,16
1039,9,5000,2500,L1-LogReg,3.879856196999981,0.061958303000039905,16
1040,9,5000,2500,L2-LS,1.5765532070000177,0.0420510540000123,32
1041,9,5000,2500,L1-LS,4.181068944999993,0.03781199200000174,32
1042,9,5000,2500,L2-LogReg,5.280033946999993,0.038360586000010244,32
1043,9,5000,2500,L1-LogReg,3.8894132049999826,0.03889690800002654,32
1044,9,10000,500,L2-LS,0.46774465400000054,0.12785900200003653,1
1045,9,10000,500,L1-LS,0.699321456000007,0.1293330920000244,1
1046,9,10000,500,L2-LogReg,2.3704840909999803,0.1388764249999781,1
1047,9,10000,500,L1-LogReg,1.7163518190000104,0.1353739549999773,1
1048,9,10000,500,L2-LS,0.7831358040000396,0.015096437000011065,16
1049,9,10000,500,L1-LS,0.9860863910000148,0.01621284899999864,16
1050,9,10000,500,L2-LogReg,1.875439359999973,0.015180677999978798,16
1051,9,10000,500,L1-LogReg,1.6991231300000322,0.01740063300002248,16
1052,9,10000,500,L2-LS,0.7732004379999466,0.010768782000013744,32
1053,9,10000,500,L1-LS,0.9999823120000428,0.01157469999998284,32
1054,9,10000,500,L2-LogReg,2.448851343000001,0.011425616999986232,32
1055,9,10000,500,L1-LogReg,1.8204468879999922,0.011492876000033903,32
1056,9,10000,1500,L2-LS,1.8726589380000291,0.3983452859999943,1
1057,9,10000,1500,L1-LS,2.5736789480000084,0.3858146080000324,1
1058,9,10000,1500,L2-LogReg,6.142720424999993,0.3717833260000134,1
1059,9,10000,1500,L1-LogReg,4.140939277999962,0.3730150429999526,1
1060,9,10000,1500,L2-LS,1.8764418789999695,0.047381075000032524,16
1061,9,10000,1500,L1-LS,2.745852143000036,0.04656037000000879,16
1062,9,10000,1500,L2-LogReg,5.834902062000026,0.04744429699996999,16
1063,9,10000,1500,L1-LogReg,4.438816300999974,0.044185404000018025,16
1064,9,10000,1500,L2-LS,2.357997334999993,0.033436456000004,32
1065,9,10000,1500,L1-LS,3.268363473000022,0.03315241800004287,32
1066,9,10000,1500,L2-LogReg,4.624841213999957,0.031472041000029094,32
1067,9,10000,1500,L1-LogReg,4.381837998000037,0.027449549999971623,32
1068,9,10000,2500,L2-LS,3.4458442000000105,0.6529404259999865,1
1069,9,10000,2500,L1-LS,3.9803509669999926,0.6079438090000053,1
1070,9,10000,2500,L2-LogReg,9.429075587,0.5456062829999837,1
1071,9,10000,2500,L1-LogReg,6.284346183000025,0.4968297109999753,1
1072,9,10000,2500,L2-LS,3.961790567000037,0.08435922600000367,16
1073,9,10000,2500,L1-LS,4.374924441000019,0.07521272100001397,16
1074,9,10000,2500,L2-LogReg,7.800157425000009,0.059878647000005,16
1075,9,10000,2500,L1-LogReg,5.720672307000029,0.056931209999959265,16
1076,9,10000,2500,L2-LS,3.6996739920000437,0.0493477690000077,32
1077,9,10000,2500,L1-LS,4.619626043999972,0.04829694699998299,32
1078,9,10000,2500,L2-LogReg,9.489646834000041,0.04125985700000001,32
1079,9,10000,2500,L1-LogReg,6.360986748000016,0.0395891580000125,32
1080,10,1000,500,L2-LS,0.2666995550000024,0.12512026199999582,1
1081,10,1000,500,L1-LS,0.6258942020000404,0.10847710999996707,1
1082,10,1000,500,L2-LogReg,0.8297112910000237,0.11925107600001184,1
1083,10,1000,500,L1-LogReg,0.5833131600000456,0.11399302600000283,1
1084,10,1000,500,L2-LS,0.2639617190000081,0.010801346000050671,16
1085,10,1000,500,L1-LS,0.6392451510000114,0.010225015999992593,16
1086,10,1000,500,L2-LogReg,0.8307531410000024,0.010251510999978564,16
1087,10,1000,500,L1-LogReg,0.5875541820000194,0.010994464000020798,16
1088,10,1000,500,L2-LS,0.26593079099995975,0.006272506000016165,32
1089,10,1000,500,L1-LS,0.6374487289999706,0.006096941000009792,32
1090,10,1000,500,L2-LogReg,0.8391162390000204,0.00672935100004679,32
1091,10,1000,500,L1-LogReg,0.6048649319999981,0.00601996299997154,32
1092,10,1000,1500,L2-LS,0.8189192429999821,0.3434761759999674,1
1093,10,1000,1500,L1-LS,1.8568225079999934,0.339784375000022,1
1094,10,1000,1500,L2-LogReg,2.6076904689999765,0.36162422900002866,1
1095,10,1000,1500,L1-LogReg,2.0726958049999666,0.4085594599999922,1
1096,10,1000,1500,L2-LS,0.8164695500000221,0.028506886000002396,16
1097,10,1000,1500,L1-LS,1.8323851079999827,0.02900414200001933,16
1098,10,1000,1500,L2-LogReg,2.5759819209999932,0.030063018999953783,16
1099,10,1000,1500,L1-LogReg,1.9087003520000394,0.033082214000046406,16
1100,10,1000,1500,L2-LS,0.8101916200000119,0.01777940099998432,32
1101,10,1000,1500,L1-LS,1.8649015259999828,0.018053005000012945,32
1102,10,1000,1500,L2-LogReg,2.6713812699999835,0.019533828000021458,32
1103,10,1000,1500,L1-LogReg,1.9744561649999923,0.021093979999989187,32
1104,10,1000,2500,L2-LS,1.330282832000023,0.5812864799999602,1
1105,10,1000,2500,L1-LS,3.0199707380000405,0.5870763069999612,1
1106,10,1000,2500,L2-LogReg,4.8593992940000135,0.641440173000035,1
1107,10,1000,2500,L1-LogReg,3.3231542030000014,0.6100691179999558,1
1108,10,1000,2500,L2-LS,1.353290577999985,0.047515863999990415,16
1109,10,1000,2500,L1-LS,3.0624342719999618,0.04816089599995621,16
1110,10,1000,2500,L2-LogReg,4.756448266999996,0.05549118499999395,16
1111,10,1000,2500,L1-LogReg,3.4383035749999635,0.04973378599999023,16
1112,10,1000,2500,L2-LS,1.3211180439999453,0.029170452000016667,32
1113,10,1000,2500,L1-LS,3.053895415999989,0.0308556459999636,32
1114,10,1000,2500,L2-LogReg,4.7819929360000515,0.03147236500001327,32
1115,10,1000,2500,L1-LogReg,3.28354404800001,0.03084700699997711,32
1116,10,5000,500,L2-LS,0.2971041649999506,0.12253289799997447,1
1117,10,5000,500,L1-LS,0.4524932960000001,0.12311093400001027,1
1118,10,5000,500,L2-LogReg,1.0069022089999748,0.12474873300004674,1
1119,10,5000,500,L1-LogReg,0.7675152809999872,0.12178699500003631,1
1120,10,5000,500,L2-LS,0.29037128400000256,0.011763395000002674,16
