,experiment,dim,num_of_samples,type,prox_pt_time,sgd_time
821,11,3000,15000,Logistic regression,1.0251297289999002,0.14524588299991592
822,11,3000,20000,Least squares,0.6621891719998985,0.1867491789998894
823,11,3000,20000,Logistic regression,1.3847580290000678,0.19804112799988616
824,11,3000,25000,Least squares,0.8303424440000526,0.23990929899991897
825,11,3000,25000,Logistic regression,1.7683600269999715,0.24519601900010457
826,11,3000,30000,Least squares,0.9969596039998123,0.2790886360000968
827,11,3000,30000,Logistic regression,2.0726647879998836,0.3068135449998408
828,11,4000,5000,Least squares,0.1673930660001588,0.04867787800003498
829,11,4000,5000,Logistic regression,0.34897732900003575,0.05330997800001569
830,11,4000,10000,Least squares,0.3454807680000158,0.0961008919998676
831,11,4000,10000,Logistic regression,0.6959542680001505,0.10435066900004131
832,11,4000,15000,Least squares,0.5104224859999249,0.14772486900005788
833,11,4000,15000,Logistic regression,1.0394415519999711,0.1510805430000346
834,11,4000,20000,Least squares,0.6866666250000435,0.1956832419998591
835,11,4000,20000,Logistic regression,1.4173311720001038,0.20673301800002264
836,11,4000,25000,Least squares,0.8603237370000443,0.2469977900000231
837,11,4000,25000,Logistic regression,1.7558050459999777,0.2584476109998377
838,11,4000,30000,Least squares,1.0347578969999631,0.3001713049998216
839,11,4000,30000,Logistic regression,2.1307012269999177,0.3035149629999978
840,11,5000,5000,Least squares,0.17787634199999047,0.050974510000060036
841,11,5000,5000,Logistic regression,0.3625841400000809,0.055809297999985574
842,11,5000,10000,Least squares,0.3456352059999972,0.09884427299994059
843,11,5000,10000,Logistic regression,0.7119629639998948,0.10782575100006397
844,11,5000,15000,Least squares,0.5382545850000042,0.15407380600004217
845,11,5000,15000,Logistic regression,1.1012201419998746,0.16205295100007788
846,11,5000,20000,Least squares,0.6917188980000901,0.20310850999999275
847,11,5000,20000,Logistic regression,1.4350748570000178,0.22928664200003368
848,11,5000,25000,Least squares,0.8975147379999271,0.2516345750000255
849,11,5000,25000,Logistic regression,1.7978823539999667,0.27038933699986956
850,11,5000,30000,Least squares,1.0488809290000063,0.3007512859999224
851,11,5000,30000,Logistic regression,2.1697398320000048,0.3114604740001141
852,11,6000,5000,Least squares,0.18089227500013294,0.052805199999966135
853,11,6000,5000,Logistic regression,0.3651948629999424,0.056815154000105395
854,11,6000,10000,Least squares,0.358819424000103,0.10628191599994352
855,11,6000,10000,Logistic regression,0.7304556310000407,0.11022393000007469
856,11,6000,15000,Least squares,0.5287066480000249,0.1554766220001511
857,11,6000,15000,Logistic regression,1.0817157220001263,0.16216457500013348
858,11,6000,20000,Least squares,0.7133402800000113,0.21403860799978247
859,11,6000,20000,Logistic regression,1.4261985719999757,0.22559778200002256
860,11,6000,25000,Least squares,0.883174211999858,0.25867969599994467
861,11,6000,25000,Logistic regression,1.797271142999989,0.2785308789998453
862,11,6000,30000,Least squares,1.0752278860002207,0.3375999810000394
863,11,6000,30000,Logistic regression,2.173591753999972,0.33392573300011463
864,12,1000,5000,Least squares,0.1613927179998882,0.04128330899993671
865,12,1000,5000,Logistic regression,0.3206945750000614,0.047176346000014746
866,12,1000,10000,Least squares,0.31300139500012847,0.07943811899986031
867,12,1000,10000,Logistic regression,0.6481037720000131,0.08838601200000085
868,12,1000,15000,Least squares,0.4651405199999772,0.1218849639999462
869,12,1000,15000,Logistic regression,0.9846660230000452,0.12982804000012038
870,12,1000,20000,Least squares,0.6185313940000015,0.1607284859999254
871,12,1000,20000,Logistic regression,1.3026080430001912,0.1688636859998951
872,12,1000,25000,Least squares,0.7640938079998705,0.20371562899981654
873,12,1000,25000,Logistic regression,1.646875517000126,0.21251278299996557
874,12,1000,30000,Least squares,0.9444983299999876,0.25418273600007524
875,12,1000,30000,Logistic regression,1.9870076719998906,0.2610791350000454
876,12,2000,5000,Least squares,0.1598450869998942,0.04485545099987576
877,12,2000,5000,Logistic regression,0.3339817400001266,0.04670830899999601
878,12,2000,10000,Least squares,0.31021374400006607,0.08746732500003418
879,12,2000,10000,Logistic regression,0.6648150819999046,0.09247070000014901
880,12,2000,15000,Least squares,0.47199673799991615,0.13988187700010712
881,12,2000,15000,Logistic regression,0.9989551719997962,0.13778260899994166
882,12,2000,20000,Least squares,0.6291747459999897,0.1815495739999733
883,12,2000,20000,Logistic regression,1.3438286160001098,0.1903245569999399
884,12,2000,25000,Least squares,0.785696315999985,0.21768997499998477
885,12,2000,25000,Logistic regression,1.6795357060000242,0.24157978700009153
886,12,2000,30000,Least squares,0.9620739910001248,0.2689535590000105
887,12,2000,30000,Logistic regression,2.012545263999982,0.2780460869998933
888,12,3000,5000,Least squares,0.16451729300001716,0.04663979399992968
889,12,3000,5000,Logistic regression,0.34051082399992083,0.05126341999994111
890,12,3000,10000,Least squares,0.3347711429998981,0.10087481200002912
891,12,3000,10000,Logistic regression,0.6948288559999583,0.09942895800008955
892,12,3000,15000,Least squares,0.5091523670000697,0.13759328300011475
893,12,3000,15000,Logistic regression,1.0463949240001966,0.15378374200008693
894,12,3000,20000,Least squares,0.6665764690001197,0.1844393349999791
895,12,3000,20000,Logistic regression,1.3817634380000072,0.19830390799984343
896,12,3000,25000,Least squares,0.8372330710001279,0.23280770299993492
897,12,3000,25000,Logistic regression,1.7098664919999464,0.2521814809999796
898,12,3000,30000,Least squares,1.3206953220001196,0.4013039420001405
899,12,3000,30000,Logistic regression,2.870218971999975,0.4024970860000394
900,12,4000,5000,Least squares,0.2250304110000343,0.07029611800021485
901,12,4000,5000,Logistic regression,0.4779383749998942,0.07143492199998036
902,12,4000,10000,Least squares,0.4565323560000252,0.13630035999995016
903,12,4000,10000,Logistic regression,0.9737540899998294,0.14153546400007144
904,12,4000,15000,Least squares,0.6900093540000398,0.20403370600001836
905,12,4000,15000,Logistic regression,1.473581890999867,0.2148822649999147
906,12,4000,20000,Least squares,0.922744750999982,0.26889499399999295
907,12,4000,20000,Logistic regression,1.9380439440001282,0.28586517700000513
908,12,4000,25000,Least squares,1.1506959369999095,0.34030050700016545
909,12,4000,25000,Logistic regression,2.446252450999964,0.3561059450000812
910,12,4000,30000,Least squares,1.3820139110000582,0.40761768800007303
911,12,4000,30000,Logistic regression,2.9530949560000863,0.42944124599989664
912,12,5000,5000,Least squares,0.23777228900007685,0.07480683099993257
913,12,5000,5000,Logistic regression,0.4908710820000124,0.07731912100007321
914,12,5000,10000,Least squares,0.4768629229999988,0.14221715500002574
915,12,5000,10000,Logistic regression,0.9912065870000788,0.15687620700009575
916,12,5000,15000,Least squares,0.7039586629998666,0.21591392000004817
917,12,5000,15000,Logistic regression,1.4828211219999048,0.22515598300014972
918,12,5000,20000,Least squares,0.9287291719999757,0.2901072130000557
919,12,5000,20000,Logistic regression,1.9800679960001162,0.30158004400004756
920,12,5000,25000,Least squares,1.1663235239998357,0.3612651650000771
921,12,5000,25000,Logistic regression,2.4825600630001645,0.3731723669998246
922,12,5000,30000,Least squares,1.3883274930001335,0.4218675260001419
923,12,5000,30000,Logistic regression,2.982490149000114,0.4534368209999684
924,12,6000,5000,Least squares,0.2393033309999737,0.07702762100007021
925,12,6000,5000,Logistic regression,0.4920945250000841,0.07920481399992241
926,12,6000,10000,Least squares,0.47682318400006807,0.1647547840000243
927,12,6000,10000,Logistic regression,1.0069220259999838,0.16088343499995972
928,12,6000,15000,Least squares,0.7199641489999067,0.22942079400013426
929,12,6000,15000,Logistic regression,1.5165864890000194,0.24298325700010537
930,12,6000,20000,Least squares,0.9492394219998914,0.3007925869999326
931,12,6000,20000,Logistic regression,2.0052858850001485,0.33644665400015583
932,12,6000,25000,Least squares,1.1753326269999889,0.38368518399988716
933,12,6000,25000,Logistic regression,2.527806741999939,0.4038468189999094
934,12,6000,30000,Least squares,1.41132141900016,0.4673627680001573
935,12,6000,30000,Logistic regression,3.00603762500009,0.4911306059998424
936,13,1000,5000,Least squares,0.21391807200006951,0.057595181999886336
937,13,1000,5000,Logistic regression,0.4644833560000734,0.059151697000061176
938,13,1000,10000,Least squares,0.43753099800005657,0.11005826900009197
939,13,1000,10000,Logistic regression,0.9304217170001721,0.11837908999996216
940,13,1000,15000,Least squares,0.6545547890000307,0.164819456000032
941,13,1000,15000,Logistic regression,1.3982605560001957,0.17345130600006087
942,13,1000,20000,Least squares,0.8706037809999998,0.22620465199997852
943,13,1000,20000,Logistic regression,1.854531450999957,0.24158695400001307
944,13,1000,25000,Least squares,1.0873024010002155,0.27826830599997265
945,13,1000,25000,Logistic regression,2.3474291959998936,0.29821871800004374
946,13,1000,30000,Least squares,1.2992473749998226,0.3472385299999132
947,13,1000,30000,Logistic regression,2.82859792499994,0.34885861600014323
948,13,2000,5000,Least squares,0.2120995079999375,0.06081974300013826
949,13,2000,5000,Logistic regression,0.47387247699998625,0.06521250000014334
950,13,2000,10000,Least squares,0.4429902200001834,0.12264089599989347
951,13,2000,10000,Logistic regression,0.9348433879999902,0.12952228100016328
952,13,2000,15000,Least squares,0.6737578560000657,0.18673260999980812
953,13,2000,15000,Logistic regression,1.4294207160000951,0.19272949699984565
954,13,2000,20000,Least squares,0.8980970590000652,0.2425196430001506
955,13,2000,20000,Logistic regression,1.902411162999897,0.25516147300004377
956,13,2000,25000,Least squares,1.1228821120000703,0.302587055999993
957,13,2000,25000,Logistic regression,2.388804987999947,0.3187648209998315
958,13,2000,30000,Least squares,1.340669410999908,0.36815301900014674
959,13,2000,30000,Logistic regression,2.87579060500002,0.3832523930000207
960,13,3000,5000,Least squares,0.2275222829998711,0.06642215400006535
961,13,3000,5000,Logistic regression,0.4735165089998645,0.0699677900001916
962,13,3000,10000,Least squares,0.45376172199985376,0.12983182000016313
963,13,3000,10000,Logistic regression,0.9625215510000089,0.13633027400010178
964,13,3000,15000,Least squares,0.6974814250002055,0.19192277199999808
965,13,3000,15000,Logistic regression,1.4629913700000543,0.2028357369999867
966,13,3000,20000,Least squares,0.9123652999999194,0.2748742209998909
967,13,3000,20000,Logistic regression,1.9484638540000105,0.27119959399988147
968,13,3000,25000,Least squares,1.123072417000003,0.32054909599992243
969,13,3000,25000,Logistic regression,2.386494427000116,0.3491205689999788
970,13,3000,30000,Least squares,1.338633007999988,0.3833968190001542
971,13,3000,30000,Logistic regression,2.8778468040000007,0.40619619800008877
972,13,4000,5000,Least squares,0.22513181899989831,0.06680773599987333
973,13,4000,5000,Logistic regression,0.47622154700002284,0.07103099999994811
974,13,4000,10000,Least squares,0.45820372899993345,0.13366195300000072
975,13,4000,10000,Logistic regression,0.9776740900001641,0.14209791100006441
976,13,4000,15000,Least squares,0.6892283029999362,0.20377777299995614
977,13,4000,15000,Logistic regression,1.4608623569999963,0.21316576799995346
978,13,4000,20000,Least squares,0.9574824960000115,0.2691210800001045
979,13,4000,20000,Logistic regression,1.943944897999927,0.28223856399995384
980,13,4000,25000,Least squares,1.1507271160000982,0.3371900839999853
981,13,4000,25000,Logistic regression,2.455236383000056,0.3516170139998849
982,13,4000,30000,Least squares,1.3695299629998772,0.4086935549998998
983,13,4000,30000,Logistic regression,2.933045267000125,0.4283513560001211
984,13,5000,5000,Least squares,0.23143825500005732,0.07216037199987113
985,13,5000,5000,Logistic regression,0.4973685590000514,0.07431451100001141
986,13,5000,10000,Least squares,0.48186699200005023,0.14320339100004276
987,13,5000,10000,Logistic regression,0.9763506859999325,0.15039678100015408
988,13,5000,15000,Least squares,0.7149275060000946,0.21216752000009365
989,13,5000,15000,Logistic regression,1.493265744999917,0.22255671199991411
990,13,5000,20000,Least squares,0.9413591520001319,0.2938460540001415
991,13,5000,20000,Logistic regression,2.0123312709999936,0.3011062769999171
992,13,5000,25000,Least squares,1.1769930299999487,0.3588801670000521
993,13,5000,25000,Logistic regression,2.5134614520000014,0.37821015700001226
994,13,5000,30000,Least squares,1.4111909829998694,0.43137141600004725
995,13,5000,30000,Logistic regression,2.9861857770001734,0.3801917430000685
996,13,6000,5000,Least squares,0.20197399499988933,0.05537474600009773
997,13,6000,5000,Logistic regression,0.4133688080000866,0.056829763999985516
998,13,6000,10000,Least squares,0.3816071319999992,0.11034869399986746
999,13,6000,10000,Logistic regression,0.8086318070002108,0.12732087599988517
1000,13,6000,15000,Least squares,0.6304459190000671,0.16959140400012984
1001,13,6000,15000,Logistic regression,1.302430668999932,0.19449586100017768
1002,13,6000,20000,Least squares,0.7939930430000004,0.2638190120001127
1003,13,6000,20000,Logistic regression,1.7046977120000975,0.23875362900002983
1004,13,6000,25000,Least squares,0.9812531909999507,0.3438584160001028
1005,13,6000,25000,Logistic regression,1.8379202380001516,0.30975016100001085
1006,13,6000,30000,Least squares,1.1938076279998313,0.364646625999967
1007,13,6000,30000,Logistic regression,2.2196901600000274,0.33117776499989304
1008,14,1000,5000,Least squares,0.16420747699999083,0.041405514999951265
1009,14,1000,5000,Logistic regression,0.3379720789998828,0.045388680000087334
1010,14,1000,10000,Least squares,0.33667156199999226,0.09627917600005276
1011,14,1000,10000,Logistic regression,0.7849325610000051,0.09445728099990447
1012,14,1000,15000,Least squares,0.5472108789999766,0.1662378699998044
1013,14,1000,15000,Logistic regression,1.0705851290001647,0.12830356899985418
1014,14,1000,20000,Least squares,0.6169339190000755,0.16741526999999223
1015,14,1000,20000,Logistic regression,1.314005355999825,0.1716188999998849
1016,14,1000,25000,Least squares,0.8602061750000303,0.23804635300007249
1017,14,1000,25000,Logistic regression,1.8254388580000978,0.23051749600017502
1018,14,1000,30000,Least squares,1.1335927929999343,0.3058357969998724
1019,14,1000,30000,Logistic regression,2.097881285000085,0.2771380870001394
1020,14,2000,5000,Least squares,0.17813951700009056,0.046375242000067374
1021,14,2000,5000,Logistic regression,0.37014334600007714,0.05523157299990089
1022,14,2000,10000,Least squares,0.34048841200001334,0.08808587099997567
1023,14,2000,10000,Logistic regression,0.7789276629998767,0.12562345799983632
1024,14,2000,15000,Least squares,0.5689357510000264,0.1378525330001139
1025,14,2000,15000,Logistic regression,1.1770388750001075,0.1598215699998491
1026,14,2000,20000,Least squares,0.7473385030000372,0.2056483629999093
1027,14,2000,20000,Logistic regression,1.485336296000014,0.1991738389999682
1028,14,2000,25000,Least squares,0.8125138210000387,0.23405773799981944
1029,14,2000,25000,Logistic regression,1.7170523110000886,0.23218337499997688
1030,14,2000,30000,Least squares,0.979875858000014,0.2686298500000248
1031,14,2000,30000,Logistic regression,2.0544562349998614,0.2987561029999597
1032,14,3000,5000,Least squares,0.1677747730000192,0.04771748200005277
1033,14,3000,5000,Logistic regression,0.342589321999867,0.048425625000163564
1034,14,3000,10000,Least squares,0.34207168400007504,0.09512849300017479
1035,14,3000,10000,Logistic regression,0.6944577819999722,0.0983185620000313
1036,14,3000,15000,Least squares,0.49843801799988796,0.1415732709999702
1037,14,3000,15000,Logistic regression,1.045195688999911,0.1471608379999907
1038,14,3000,20000,Least squares,0.6735851739999816,0.1824712019999879
1039,14,3000,20000,Logistic regression,1.3938636959999258,0.1974983049999537
1040,14,3000,25000,Least squares,0.8476687099998799,0.23632436699995196
1041,14,3000,25000,Logistic regression,1.7721345330000986,0.24175965399990673
1042,14,3000,30000,Least squares,0.9914688869998827,0.27731260299992755
1043,14,3000,30000,Logistic regression,2.0809163779999835,0.28959542199982025
1044,14,4000,5000,Least squares,0.17314809300000888,0.048773686999993515
1045,14,4000,5000,Logistic regression,0.34527380500003346,0.05019899199987776
1046,14,4000,10000,Least squares,0.33847014499997385,0.10468892900007631
1047,14,4000,10000,Logistic regression,0.6983986059999552,0.10339097999985825
1048,14,4000,15000,Least squares,0.5170036399999844,0.14449381600002198
1049,14,4000,15000,Logistic regression,1.0515402300000005,0.15989796400003797
1050,14,4000,20000,Least squares,0.6919986289999542,0.19279121999989002
1051,14,4000,20000,Logistic regression,1.4242969330000506,0.20734707199994773
1052,14,4000,25000,Least squares,0.8555543800000578,0.2466556379999929
1053,14,4000,25000,Logistic regression,1.7647182199998497,0.2571878129999732
1054,14,4000,30000,Least squares,1.0170191449999493,0.29156498900010774
1055,14,4000,30000,Logistic regression,2.1092636000000766,0.312119488999997
1056,14,5000,5000,Least squares,0.17743543699998554,0.05028280100009397
1057,14,5000,5000,Logistic regression,0.3577752310000051,0.05226583099988602
1058,14,5000,10000,Least squares,0.35791483699995297,0.10543498799984263
1059,14,5000,10000,Logistic regression,0.7353223110001181,0.12380319399994733
1060,14,5000,15000,Least squares,0.5375657780000438,0.1561934870001096
1061,14,5000,15000,Logistic regression,1.1009464270000535,0.16501143400000728
1062,14,5000,20000,Least squares,0.7509432860001652,0.21859802100016168
1063,14,5000,20000,Logistic regression,1.4833604499999637,0.2255576329998803
1064,14,5000,25000,Least squares,0.92879065000011,0.2616565199998604
1065,14,5000,25000,Logistic regression,1.8263672010000391,0.28015674499988563
1066,14,5000,30000,Least squares,1.0579324529999212,0.32236606799983747
1067,14,5000,30000,Logistic regression,2.1854930459999196,0.32183787500002836
1068,14,6000,5000,Least squares,0.1824777130000257,0.054905110999925455
1069,14,6000,5000,Logistic regression,0.3577440349999961,0.05557465600008982
1070,14,6000,10000,Least squares,0.3601779399998577,0.1034100069998658
1071,14,6000,10000,Logistic regression,0.7244046120001713,0.115134044999877
1072,14,6000,15000,Least squares,0.5504465789999813,0.15861587099993812
1073,14,6000,15000,Logistic regression,1.0963506670000243,0.1710951780000869
1074,14,6000,20000,Least squares,0.7238451690000147,0.2048910870000782
1075,14,6000,20000,Logistic regression,1.4759540200000174,0.22633963499993115
1076,14,6000,25000,Least squares,0.892081638000036,0.27007128199988983
1077,14,6000,25000,Logistic regression,1.8272227760000987,0.27627162899989344
1078,14,6000,30000,Least squares,1.0739808959999664,0.3200062280000111
1079,14,6000,30000,Logistic regression,2.228146623000157,0.34030380000012883
1080,15,1000,5000,Least squares,0.16435978599997725,0.04310979599995335
1081,15,1000,5000,Logistic regression,0.33338987299998735,0.042701332999968145
1082,15,1000,10000,Least squares,0.3236052889999428,0.08586229499996989
1083,15,1000,10000,Logistic regression,0.6797252460000891,0.08657511999990675
1084,15,1000,15000,Least squares,0.4787557349998224,0.12249433600004522
1085,15,1000,15000,Logistic regression,0.9946869410000545,0.13098168700003043
1086,15,1000,20000,Least squares,0.6220559299999877,0.16451274500013824
1087,15,1000,20000,Logistic regression,1.3206710699998894,0.17454867199990076
1088,15,1000,25000,Least squares,0.7878321509999751,0.20638939000014034
1089,15,1000,25000,Logistic regression,1.7157237429998986,0.22039358300003187
1090,15,1000,30000,Least squares,0.9393781189999117,0.24686012000006485
1091,15,1000,30000,Logistic regression,1.9870379169999524,0.2609229080001114
1092,15,2000,5000,Least squares,0.15975170499996239,0.04598683299991535
1093,15,2000,5000,Logistic regression,0.33011594999993576,0.04611591999992015
1094,15,2000,10000,Least squares,0.32103321000022333,0.08911388100000295
1095,15,2000,10000,Logistic regression,0.6654366889999892,0.09698522100006812
1096,15,2000,15000,Least squares,0.48227195200001916,0.13438606400018216
1097,15,2000,15000,Logistic regression,1.0097100039999987,0.1390259289998994
1098,15,2000,20000,Least squares,0.6310346079999363,0.17794168499995067
1099,15,2000,20000,Logistic regression,1.371314004999931,0.1870025349999196
1100,15,2000,25000,Least squares,0.801090393000095,0.22274731900006373
1101,15,2000,25000,Logistic regression,1.698157978999916,0.2338805140000204
1102,15,2000,30000,Least squares,0.9674224249999952,0.2737061850000373
1103,15,2000,30000,Logistic regression,2.040806038000028,0.28399802799981444
1104,15,3000,5000,Least squares,0.16572003300007054,0.04808030399999552
1105,15,3000,5000,Logistic regression,0.3437094179998894,0.04983812999989823
1106,15,3000,10000,Least squares,0.3294875089998186,0.0936736240000755
1107,15,3000,10000,Logistic regression,0.7134169379999094,0.09574912099992616
1108,15,3000,15000,Least squares,0.4960355499999878,0.14476306300002761
1109,15,3000,15000,Logistic regression,1.0523231009999563,0.14850655400005053
1110,15,3000,20000,Least squares,0.6858460799999193,0.18981122100012726
1111,15,3000,20000,Logistic regression,1.3811447420000604,0.19817917199998192
1112,15,3000,25000,Least squares,0.8487126699999408,0.2389770849999877
1113,15,3000,25000,Logistic regression,1.7456795540001622,0.24495864100003928
1114,15,3000,30000,Least squares,1.0090169739999055,0.2924837739999475
1115,15,3000,30000,Logistic regression,2.102587943999879,0.29002172399987103
1116,15,4000,5000,Least squares,0.1733215360000031,0.04843895900012285
1117,15,4000,5000,Logistic regression,0.3497150739999597,0.05186298900002839
1118,15,4000,10000,Least squares,0.3480814710001141,0.09802474000002803
1119,15,4000,10000,Logistic regression,0.7136429130000579,0.10084438699982456
1120,15,4000,15000,Least squares,0.5235696429999734,0.14683615499984626
1121,15,4000,15000,Logistic regression,1.0775362140000198,0.1635643300000993
1122,15,4000,20000,Least squares,0.7007352769999216,0.19601898900009473
1123,15,4000,20000,Logistic regression,1.4103152430000137,0.2165530850002142
1124,15,4000,25000,Least squares,0.860265679999884,0.24620078499992815
1125,15,4000,25000,Logistic regression,1.7573409839999385,0.25555655800008026
1126,15,4000,30000,Least squares,1.0281022700000904,0.2992097090000243
1127,15,4000,30000,Logistic regression,2.1179815150001104,0.30661900200016134
1128,15,5000,5000,Least squares,0.17580735599995023,0.05474324200008596
1129,15,5000,5000,Logistic regression,0.3663918580000427,0.0544059629999083
1130,15,5000,10000,Least squares,0.35847383600003013,0.10018341499994676
1131,15,5000,10000,Logistic regression,0.7315865240000221,0.10896179700011999
1132,15,5000,15000,Least squares,0.5459522989999641,0.1533932110000933
1133,15,5000,15000,Logistic regression,1.0799618099999861,0.1606102190000911
1134,15,5000,20000,Least squares,0.7015495719999763,0.2039685180000106
1135,15,5000,20000,Logistic regression,1.463817846999973,0.2212817750000795
1136,15,5000,25000,Least squares,0.907320276000064,0.264261327000213
1137,15,5000,25000,Logistic regression,1.8457160610000756,0.2707263750000948
1138,15,5000,30000,Least squares,1.0817609309999625,0.31856605999996646
1139,15,5000,30000,Logistic regression,2.2288482049998493,0.3240573040000072
1140,15,6000,5000,Least squares,0.1867566270000225,0.05328760800011878
1141,15,6000,5000,Logistic regression,0.36074862700002086,0.0557734960000289
1142,15,6000,10000,Least squares,0.36623554599987074,0.10768048299996735
1143,15,6000,10000,Logistic regression,0.7362894570001117,0.1108400939999683
1144,15,6000,15000,Least squares,0.5426641740000377,0.16248862700012978
1145,15,6000,15000,Logistic regression,1.0912358769999173,0.16327318599996943
1146,15,6000,20000,Least squares,0.7120067010000639,0.21428924600013488
1147,15,6000,20000,Logistic regression,1.4502271219998875,0.22204098899987912
1148,15,6000,25000,Least squares,0.9261654590000035,0.2687983879998228
1149,15,6000,25000,Logistic regression,1.8710424070000045,0.2787926650000827
1150,15,6000,30000,Least squares,1.2999336110001423,0.40053884899998593
1151,15,6000,30000,Logistic regression,2.178932973999963,0.3292365439999685
1152,16,1000,5000,Least squares,0.16214295200006745,0.041686343000037596
1153,16,1000,5000,Logistic regression,0.3272318740000628,0.04866071700007524
1154,16,1000,10000,Least squares,0.3171847799999341,0.08175250099998266
1155,16,1000,10000,Logistic regression,0.6588472979999551,0.08799314800012326
1156,16,1000,15000,Least squares,0.47012873100015895,0.12253445599981205
1157,16,1000,15000,Logistic regression,0.9842241369999556,0.12669665600014923
1158,16,1000,20000,Least squares,0.623298646999956,0.16834547999997085
1159,16,1000,20000,Logistic regression,1.313959002000047,0.1723155610000049
1160,16,1000,25000,Least squares,0.7758987110000817,0.20837989699998616
1161,16,1000,25000,Logistic regression,1.6629432290001205,0.22041381600001841
1162,16,1000,30000,Least squares,0.9292926439998155,0.24949278799999774
1163,16,1000,30000,Logistic regression,2.008167341999979,0.2579121439998744
1164,16,2000,5000,Least squares,0.16220685700000104,0.04637920900017889
1165,16,2000,5000,Logistic regression,0.34127971599991724,0.04773462399998607
1166,16,2000,10000,Least squares,0.3201181599999927,0.0909156919999532
1167,16,2000,10000,Logistic regression,0.6768887800001266,0.09892723099983414
1168,16,2000,15000,Least squares,0.4851565379999556,0.13985910799988233
1169,16,2000,15000,Logistic regression,1.0213071739999577,0.14062489499997355
1170,16,2000,20000,Least squares,0.6465700559999732,0.1860253019999618
1171,16,2000,20000,Logistic regression,1.3548379219998878,0.18930924200003574
1172,16,2000,25000,Least squares,0.7910137530000156,0.2344839160000447
1173,16,2000,25000,Logistic regression,1.693331629999875,0.23374491800018404
1174,16,2000,30000,Least squares,0.9602181699999619,0.28132529599997724
1175,16,2000,30000,Logistic regression,2.0412592370000766,0.2876289100001941
1176,16,3000,5000,Least squares,0.16675376500006678,0.04909148000001551
1177,16,3000,5000,Logistic regression,0.3475318389998847,0.0501003720000881
1178,16,3000,10000,Least squares,0.3315460629999052,0.09503144400014207
1179,16,3000,10000,Logistic regression,0.6937228530000539,0.09868170999993708
1180,16,3000,15000,Least squares,0.49873333400000774,0.14119619799998873
1181,16,3000,15000,Logistic regression,1.0446758240000236,0.1456120949999331
1182,16,3000,20000,Least squares,0.6712795970001935,0.18544543400003022
1183,16,3000,20000,Logistic regression,1.398199479999903,0.19812902300009227
1184,16,3000,25000,Least squares,0.8214661150000211,0.23134231500011992
1185,16,3000,25000,Logistic regression,1.7249355879998802,0.2463646300000164
1186,16,3000,30000,Least squares,0.9801816040001086,0.2838173420000203
1187,16,3000,30000,Logistic regression,2.078836350000074,0.29339380399983384
1188,16,4000,5000,Least squares,0.1720032349999201,0.050195564999967246
1189,16,4000,5000,Logistic regression,0.35139433899985306,0.053121116000056645
1190,16,4000,10000,Least squares,0.34553738599993267,0.09526423800002704
1191,16,4000,10000,Logistic regression,0.7027004589999706,0.1047333440001239
1192,16,4000,15000,Least squares,0.5096021189999647,0.1454847279999285
1193,16,4000,15000,Logistic regression,1.0592025340001783,0.15799184200000127
1194,16,4000,20000,Least squares,0.6756647740000972,0.2009345479998501
1195,16,4000,20000,Logistic regression,1.4516083659998458,0.22739853100006258
1196,16,4000,25000,Least squares,0.864089439000054,0.2389809520000199
1197,16,4000,25000,Logistic regression,1.7757111819998954,0.24983375100009653
1198,16,4000,30000,Least squares,1.0261792379999406,0.2902646900001855
1199,16,4000,30000,Logistic regression,2.1211633180000717,0.30472576100009974
1200,16,5000,5000,Least squares,0.17700265300004503,0.050130841000054716
1201,16,5000,5000,Logistic regression,0.3643381470001259,0.05413505800015628
1202,16,5000,10000,Least squares,0.4490939110000909,0.105629596999961
1203,16,5000,10000,Logistic regression,0.7244954020000023,0.10626684300018496
1204,16,5000,15000,Least squares,0.5337915650000014,0.1519747259999349
1205,16,5000,15000,Logistic regression,1.1809566630001882,0.1697079410000697
1206,16,5000,20000,Least squares,0.7132257800001298,0.20665224399999715
1207,16,5000,20000,Logistic regression,1.4431731050001417,0.21347382699991613
1208,16,5000,25000,Least squares,0.8832874320000883,0.25446231299997635
1209,16,5000,25000,Logistic regression,1.8138363279999794,0.2701355849999345
1210,16,5000,30000,Least squares,1.0520952690001195,0.30538132599986056
1211,16,5000,30000,Logistic regression,2.1710464609998326,0.3274443909999718
1212,16,6000,5000,Least squares,0.18998850900015896,0.05487813299987465
1213,16,6000,5000,Logistic regression,0.3695031889999427,0.05671571400011999
1214,16,6000,10000,Least squares,0.36091990799991436,0.10674146499991366
1215,16,6000,10000,Logistic regression,0.7325627909999639,0.11221539600001051
1216,16,6000,15000,Least squares,0.5510551209999903,0.16425130999982684
1217,16,6000,15000,Logistic regression,1.0974619080000139,0.1715804789998856
1218,16,6000,20000,Least squares,0.7286258169999655,0.21605268300004354
1219,16,6000,20000,Logistic regression,1.4697850360000757,0.22717046200000368
1220,16,6000,25000,Least squares,0.898275232999822,0.265826934000188
1221,16,6000,25000,Logistic regression,1.816092081999841,0.27114042800008065
1222,16,6000,30000,Least squares,1.0688269730001139,0.32176969399984046
1223,16,6000,30000,Logistic regression,2.186134918999869,0.3329456989999926
1224,17,1000,5000,Least squares,0.16910099400001855,0.041710645999955887
1225,17,1000,5000,Logistic regression,0.3315956559999904,0.042291506999845296
1226,17,1000,10000,Least squares,0.30496670599995923,0.08291739099990991
